SubjectArea,Subject,SubjectStreamCode,SubjectStreamName,Band,AssessmentType,AssessmentInformationDetails,AssessmentYears,UnitASCode,ExamReportCode,EQCode,SectionCode,SectionName,QuestionNumber,QuestionLabel,Marks,ContentType,Content,StimulusSource,Sequence
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERA,VCEEC25EQA13,A,Multiple-choice questions,13,Q13,1,MultipleChoice,"Net Foreign Debt (NFD) consists of
A. foreign ownership of Australian companies and property. | B. the total value of Australian exports minus imports. | C. loans, bonds and other borrowed funds Australia owes to foreign lenders less what Australia has
loaned to overseas borrowers.
profits and dividends paid by Australian companies to foreign investors.",,20
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERA,VCEEC25EQA14,A,Multiple-choice questions,14,Q14,1,MultipleChoice,"A country has an import prices index of 100 and an export prices index of 200.
The value of the terms of trade index for that country would be
A. 200 | C. 100",,21
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERA,VCEEC25EQA15,A,Multiple-choice questions,15,Q15,1,MultipleChoice,"A decrease in tariffs on imported goods will lead to
A. rise in the price of imports and an increase in the quantity of imports. | B. rise in the price of imports and a decrease in the quantity of imports. | C. fall in the price of imports and a decrease in the quantity of imports.
fall in the price of imports and an increase in the quantity of imports.",,22
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,,B,Written responses,,,65,Header,Section B: Written responses,,1
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,,B,Written responses,,,,SubHeader,Instructions,,2
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,,B,Written responses,,,,Instruction,Answer all questions in the spaces provided.,,3
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,,B,Written responses,,,,Instruction,Write your responses in English.,,4
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB1,B,Written responses,1a,Q1a,2,SubQuestion,Outline the characteristics of public goods.,,5
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB1,B,Written responses,1b,Q1b,3,SubQuestion,"Using an example, explain why the direct provision of a good or service may address
market failure.",,6
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB2,B,Written responses,2,Q2,6,Question,"price
(USD)
Global market for coffee beans
quantity (millions of bags)
D1 D2",,7
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB2,B,Written responses,2a,Q2a,3,SubQuestion,"With reference to two non-price factors, explain the movement in the global
equilibrium market price and quantity for coffee beans shown in the demand and
supply graph above. ",,8
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB2,B,Written responses,2b,Q2b,3,SubQuestion,"Explain why, over time, the price elasticity of supply for coffee beans is likely to change.",,9
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB3,B,Written responses,3a,Q3a,2,SubQuestion,"Achieving strong and sustainable economic growth is one of the goals of the
Australian Government.
Outline what is meant by 'strong and sustainable' for this economic goal of the
Australian Government.",,10
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB3,B,Written responses,3b,Q3b,3,SubQuestion,"The equation for aggregate demand (AD) comes from the five-sector circular flow of
income model.
AD = C + I + G + X - M
Explain why, when calculating the total value of AD, the value of imports is subtracted
from the other components. ",,11
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB3,B,Written responses,3c,Q3c,3,SubQuestion,"In 2025, large parts of Australia were affected by severe climatic conditions such as
tropical cyclones and flooding.
With reference to cost inflation, examine how the achievement of the goal of low and
stable inflation (price stability) is likely to have been affected by these severe climatic
conditions.",,12
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB3,B,Written responses,3d,Q3d,6,SubQuestion,"Evaluate the extent to which the goal of full employment has been achieved in
Australia over the past two years and the impact on living standards.",,13
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB4,B,Written responses,4,Q4,12,Question,"Australia's terms of trade index increased from 89.4 in the September quarter to 91.0 in
the December quarter of 2024.
Source: Adapted from Australian Bureau of Statistics (ABS), 'Balance of Payments and International Investment Position, Australia',
ABS, March 2025, <www.abs.gov.au/statistics/economy/international-trade>",,14
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB4,B,Written responses,4a,Q4a,2,SubQuestion,Define 'terms of trade'.,,15
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB4,B,Written responses,4b,Q4b,2,SubQuestion,"Outline one factor that might explain the change in the terms of trade between the
September and December quarters in 2024. ",,16
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB4,B,Written responses,4c,Q4c,3,SubQuestion,"Explain one effect that the change in the terms of trade might have on the
achievement of the goal of low and stable inflation. ",,17
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB4,B,Written responses,4d,Q4d,5,SubQuestion,"To promote greater international competitiveness, trade liberalisation typically involves
the reduction or removal of barriers to trade (such as tariffs). The reintroduction of
tariffs by the United States can significantly influence resource allocation in Australia.
Analyse one short-term and one long-term effect of the reintroduction of tariffs on
Australian exports (by the United States) on the allocation of resources in Australia. ",,18
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB5,B,Written responses,5a,Q5a,2,SubQuestion,"When discussing the operation of monetary policy, interest rates are sometimes
described as a 'blunt instrument' and a weakness of monetary policy.
Other than being a blunt instrument, outline one weakness of monetary policy in
achieving the goal of strong and sustainable economic growth in Australia.",,19
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB5,B,Written responses,5b,Q5b,5,SubQuestion,"Analyse the RBA's monetary policy stance over the last two years and its effect on the
achievement of the goal of full employment and on living standards. ",,20
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB6,B,Written responses,6a,Q6a,2,SubQuestion,"Describe one reason why the actual budget deficit for 2025-2026 may be smaller
than the government's estimated $42.1 billion budget deficit for 2025-2026.",,21
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB6,B,Written responses,6b,Q6b,4,SubQuestion,"Predict how one discretionary stabiliser from the Australian Government's 2025-2026
budget is likely to affect Australia's domestic macroeconomic goal of strong and
sustainable economic growth. ",,22
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB6,B,Written responses,6,Q6,,MidQuestionContext,"Uncertainty about the outlook abroad also remains significant. On the macroeconomic
policy front, recent announcements from the United States on tariffs are having an
impact on confidence globally and this would likely be amplified if the scope of tariffs
widens, or other countries take retaliatory measures. Geopolitical uncertainties are also
pronounced.
Source: Reserve Bank of Australia (RBA), 'Statement by the Monetary Policy Board: Monetary Policy Decision',
media release, 1 April 2025, <www.rba.gov.au/media-releases/2025/mr-25-10.html>",,23
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB6,B,Written responses,6c,Q6c,6,SubQuestion,"In a period of global economic uncertainty, analyse the strengths and weaknesses of
aggregate demand policies in achieving the goal of low and stable inflation. ",,24
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB7,B,Written responses,7a,Q7a,5,SubQuestion,"There has been considerable concern expressed in the Australian economy about
housing affordability and homelessness, resulting from excessive rents and a lack of
housing stock. One response by the Australian Government has been to limit or cap
immigration and the number of international students.
Analyse the likely impact of the government's skilled immigration policy response on
aggregate supply (AS), and the achievement of low and stable inflation. ",,25
Business and Economics,Economics,,,Year 12,Final Exam,Exam Questions,2025,"VCEECU3AS1,VCEECU3AS2,VCEECU3AS3,VCEECU4AS1,VCEECU4AS2",VCEEC25ERB,VCEEC25EQB7,B,Written responses,7b,Q7b,4,SubQuestion,"Discuss how one market-based environmental policy affects intertemporal efficiency
in Australia over time. ",,26
