SubjectArea,Subject,Band,Unit,UnitASCode,AreaofStudy,Outcome,OutcomeCode,ExampleType,ContentType,ExampleText,ParentText,URLTitle,URL,Sequence
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,Activity,Bullet,"Lead a group discussion on the reliability of knowledge from different sources. If possible, see if a teacher(s) of another subject(s) can join the group to argue for the status of their particular area as truthful.",,,,57
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,Activity,Bullet,"Design a poster on the problem of induction and its relevance to modern science. Make reference to important philosophers of science such as Kuhn, Popper or Feyerabend.",,,,58
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,Activity,Bullet,"Write a newspaper article, create a case study or write a story that explores a philosophical position on a contemporary debate.",,,,59
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,Activity,Bullet,"Design an advertising campaign that seeks to challenge others students' views on truth, justification or what they believe they know. This may present an ideal opportunity to discuss persuasion, cognitive biases, the role of advertisements and rhetoric and emotional appeals.",,,,60
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,Activity,Bullet,"In small groups, draw a giant 'T' on a page. List on one side all the things known through sense experience and, on the other, all the things known by reason alone. Discuss the similarities and differences between the two groups.",,,,61
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExample,Paragraph,Plato's Tripartite Theory of Knowledge,,,,62
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,Context:,,,,63
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,"Knowledge, for Plato, is founded on truth, which distinguishes belief from knowledge. Plato argues that our beliefs may or may not be true whereas our knowledge of something as true is supported by a justification for our belief.",,,,64
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,"Therefore, for something to count as knowledge we have to satisfy three conditions for knowledge:",,,,65
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Belief: What we know is something we must also believe.,,,,66
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Truth: What we know must be knowledge of the truth.,,,,67
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Justification: In order to know something we must not only have a belief in it but we must also have justification for believing it.,,,,68
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,"The name given to Plato's theory is the 'Tripartite Theory of Knowledge'. Consider this example: 'An advocate claims that the number of asylum seekers will reduce next year.' Does this claim count as knowledge? According to the tripartite theory, the advocate can only be said to have knowledge if:",,,,69
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,They believe that asylum rates will go down,,,,70
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KS,DetailedExampleStep,Bullet,"They can justify the belief (for example, by referring to recent asylum refugee figures suggesting a downward trend)",,,,71
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,It is actually true that asylum refugee rates will go down.,,,,72
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,Activity:,,,,73
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KS,DetailedExampleStep,Bullet,"Students describe the three conditions of Plato's Tripartite Theory of Knowledge that must be satisfied for the following proposition to be true, and construct an example like the one given above.",,,,74
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KS,DetailedExampleStep,Bullet,Students discuss the question: Is Plato's theory satisfactory as an account of the nature of knowledge?,,,,75
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Students further discuss: Can we ever know something in the future for certain?,,,,76
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,Extension:,,,,77
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,Students explore Edmund Gettier's seminal paper 'Is Justified True Belief Knowledge?' on the tripartite definition of knowledge. It can be found easily enough through an internet search.,,,,78
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExample,Paragraph,On idealism and empiricism,,,,79
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,This activity introduces the differences between the epistemologies of the two philosophers: John Locke (1632-1704) and Bishop George Berkeley (1685-1753).,,,,80
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Each student catalogues 50 things they can comfortably say they 'know'.,,,,81
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Students individually conduct research and then summarise the essential ideas of Locke and Berkeley on epistemology.,,,,82
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Each student divides their catalogue of knowledge from Question 1 into two lists (placing items that best fit under either Locke or Berkeley) to represent empirical and idealist knowledge. Students share their lists.,,,,83
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KS,DetailedExampleStep,Bullet,"Finally, students discuss the criteria by which they decided to list their examples of knowledge. There can also be consideration of the class's results. For example, were there any common examples? Any examples of knowledge that appeared on both lists? Did anyone change their list and why?",,,,84
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Which list was longer? The Idealist's or Empiricist's list? Does this have any relevance to which theory may be more convincing?,,,,85
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,Students prepare and present a speech that summarises which philosopher provides a more reasonable account on the nature of knowledge.,,,,86
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExample,Paragraph,Epistemology and the authority of science,,,,87
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,Activity One:,,,,88
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,"Exploring the implications of adopting a particular epistemological position is a focus for this Area of Study. In this example, students explore the authority of science. There are many scientific journals written for the lay public that deal with current research on a range of scientific pursuits. Scientific American and New Scientist are examples of such journals that can provide rich sources of study material for the classroom. In this activity, students research an article and discuss the epistemological claims made in the article. Students should be encouraged to look for key words related to epistemology, such as 'science', 'theory', 'prove', experimental findings', 'research', 'conclusions', 'truth', 'debate' and so on.",,,,89
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,Activity Two:,,,,90
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KS,DetailedExampleStep,Paragraph,"Use the following sources to discuss the capacity for science to shed light on consciousness matters. The claims made in the news article 'Philosophy David Chalmers on consciousness, the hard problem and the nature of reality' can be compared with one of Chalmer's famous philosophical rivals, Daniel Dennett, through the article 'Daniel Dennett's Science of the Soul'. Finally, 'A Test for Consciousness' examines whether science can shed any light on the nature of consciousness at all.",,,,91
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,Activity Three:,,,,92
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,"Students complete a set of written responses after reading an article from a scientific magazine, journal or article they have sourced themselves. They think initially about the epistemological status of the knowledge presented:",,,,93
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,"Can the methods of observation, experiment and/or measurement presented be trusted?",,,,94
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Does the problem of induction undermine the assertions made? Or is the problem of induction irrelevant? Why or why not?,,,,95
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Does the article provide an account of the world or reality that is objective?,,,,96
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Do scientists ever reach consensus? How should this affect the level of authority that we give to science?,,,,97
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExample,Paragraph,William James and pragmatism,,,,98
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,Provide students with a summary of William James and the squirrel. A written version can be found online.,,,,99
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,Activity:,,,,100
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KS,DetailedExampleStep,Paragraph,Students discuss orally or write responses to the following questions:,,,,101
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Are some disputes merely verbal? Is it just a matter of defining terms?,,,,102
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Is morality a type of knowledge?,,,,103
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Is there an objective way to answer whether the hunter went around the squirrel and the tree or just the tree?,,,,104
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Would a subjective answer to the squirrel story provide a clear understanding of what occurred?,,,,105
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Is James's pragmatism a satisfactory account for the nature of truth?,,,,106
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExample,Paragraph,Investigating certainty,,,,107
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Students are divided into small groups of four or five and given blank poster paper or butchers paper.,,,,108
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Each group writes down three examples of what they all agree they know for certain.,,,,109
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,The groups complete and record the following tasks on their poster:,,,,110
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Why are these good examples of knowledge that is certain?,The groups complete and record the following tasks on their poster:,,,111
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,"List examples of knowledge that were once regarded as certain knowledge but are now known to be false. Broadly state why they were found to be false, for example due to advances in science.",The groups complete and record the following tasks on their poster:,,,112
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KS,DetailedExampleStep,Bullet,"Revisit answers to Question 2 above and discuss whether the agreed-on examples are really certain. As they discuss, students attempt to develop a set of criteria for something to count as a certainty.",,,,113
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Bullet,Students share and test their responses with the class while a definition for certainty is developed. The different groups could rotate around the room to read each others' responses or they can present them to the class.,,,,114
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,Extension:,,,,115
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KS,DetailedExampleStep,Paragraph,"Students discuss the challenge of scepticism and consider the arguments for and against sceptical conclusions as to knowledge claims. This is an ideal opportunity to introduce the philosopher David Hume (1711-1776). A good overview of his philosophy, with a sub-section on scepticism, can be found on the Internet Encyclopaedia of Philosophy's entry for 'David Hume'.",,,,116
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExample,Paragraph,Investigating certainty,,,,117
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,This concept game can be used to investigate the difference between belief and knowledge.,,,,118
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,"First, a set of cards should be prepared which show a range of claims such as: 'Humans have walked on the moon'; '1 + 1 = 2'; 'The school day finishes at 3:30 pm'; 'Spiders have eight legs'; 'A squared + B squared = C squared'; 'Nothing can travel faster than the speed of light' and so on. Students are given a set of cards and order them on a continuum from 'belief' at one end and 'knowledge' at the other.",,,,119
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KS,DetailedExampleStep,Paragraph,"Students then discuss their responses, developing a view on what must be satisfied for something to count as knowledge.",,,,120
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,Extension:,,,,121
Humanities,Philosophy,Year 11,Unit 1,VCEPHU1AS3,Area of Study 3 - Epistemology,Outcome 3,VCEPHU1AS3O3KK,DetailedExampleStep,Paragraph,"Teachers may like to prepare another deck of cards that has the words 'a priori' and 'a posteriori' written on them. A third deck could have the words 'synthetic' and 'analytic' written on them. Students can then classify each knowledge statement according to whether it could be a priori or a posteriori knowledge, and then classify the truth of each claim as either synthetic or analytic. Teachers would need to teach the definitions of each of these words as used by Kant.",,,,122
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2,,,,,UnitHeading,Unit 2,,,,1
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,,,OutcomeHeading,Outcome 1:,,,,1
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,,,OutcomeDescription,"Analyse problems in ethics and moral philosophy and related contemporary debates, evaluate viewpoints and arguments in response to these problems, and explain the interplay between ethical and moral problems and contemporary ethical and moral debates.",,,,2
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,,,SectionHeading,Examples of learning activities,,,,3
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KS,Activity,Bullet,"As a class, discuss a series of common statements such as 'It is wrong to speed in your car' or 'It is good to give to charity' or 'You should never wear white after Labour Day'. Discuss which of these represents a personal choice and which a moral norm, and justify these determinations.",,,,4
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,"Individually, in pairs, or as a class, construct a glossary with definitions for key terms and concepts associated with ethics and morality. For example: good, bad, evil, charity, justice, ethics and so on, and gradually refine these during the unit.",,,,5
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,"In small groups, make lists of sources of moral principles such as religion and parents. Consider which sources you have derived your principles from. Why are some sources having an impact on your values while others are not? What does this tell us about the nature of moral principles?",,,,6
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KS,Activity,Bullet,"Consider a variety of moral principles and discuss, as a class, the degree to which each contains subjectivity. Discuss sources of objectivity and analyse the degree to which these sources could shed light on or inform moral principles.",,,,7
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,"Read an extract from David Hume's A Treatise of Human Nature on 'Hume's Fork' and discuss the difficulty presented in making statements about what should ideally be the case as opposed to what is in reality the case. Then try to justify moral statements by only using facts from the world. Finally, challenge these justifications to illustrate the leap in thinking required to derive an 'ought' from an 'is'.",,,,8
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,"Use a thinking tool such as a Venn Diagram to describe the differences between 'is' and 'ought'. Is the distinction valid? Make explicit the arguments used to make these distinctions by considering, for example, David Hume or G.E. Moore.",,,,9
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,Research a religion and present its moral beliefs to the class. Discuss how the moral beliefs relate to other beliefs held within the faith.,,,,10
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,Examine examples of animal behaviours that appear moral or immoral and consider the moral challenges these behaviours pose for the question of whether animals engage in moral behaviour or only appear to do so from a human perspective.,,,,11
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,Consider ethical theories such as Naturalism and Relativism and discuss the effectiveness and criticisms of these theories on sources of moral principles. Apply these theories to your own moral principles to determine if they lead to absurd results.,,,,12
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,Engage in a deep dive into the history of a nation and consider its choices over time to discuss the prospect of moral progress.,,,,13
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,"In small groups, imagine what a society that has become 'perfectly moral' might look like and discuss whether such a society is sensible or impossible as a process for examining moral progress. Consider also creating a short piece of creative writing outlining what this society might be like.",,,,14
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,Write an essay exploring whether moral progress is possible and what this means for the nature of ethical judgements and morality itself.,,,,15
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,Research the theory of nihilism and common proponents such as Friedrich Nietzsche. Write a short imaginative paragraph describing a person or society that subscribed to such a principle. Reflect on this piece to consider whether nihilism is a worthwhile theory.,,,,16
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Paragraph,On moral psychology,,,,17
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KS,Activity,Bullet,"Research and discuss any overlaps that might exist between moral psychology and moral philosophy, and what is distinctive.",,,,18
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,"Read an extract from Plato's Republic ('The Ring of Gyges') and discuss the morality of using the ring, including what a good person might do with the ring as opposed to what a bad one might do. Discuss and challenge these presumptions about good and bad people. Alternatively, watch the film Lord of the Rings and consider the one ring's powers and the behaviours this might tempt people to engage in.",,,,19
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KS,Activity,Bullet,Generate bystander scenarios and discuss the extent to which we are obliged to react in such scenarios. Research the bystander effect and re-examine the likelihood that we would be sufficiently motivated to act when others do not. Use this as the basis for a reflection on the difficulties of doing the right thing.,,,,20
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,Make a class list of reasons to 'do the right thing'. Critically analyse each reason and try to rank them from 'most moral' to 'least moral'. Use these discussions as the basis for a piece of writing on what motivates you to try to be good.,,,,21
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,Write a short-answer response to an issue associated with 'akrasia' or weakness of will raised by a philosopher such as Aristotle or Plato. Link it to a contemporary debate or issue and demonstrate how Aristotle or Plato's philosophy can assist us to understand the moral dimensions of the situation.,,,,22
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,"Write a dialogue comparing the views of an altruist and an egoist on ethical decision-making. Then reflect on the role that altruism or egoism may play in morality, if any. Suggested resources include: A podcast of 'Melvyn Bragg on Altruism', 'What is Egoism?' or 'Ayn Rand on objectivism'.",,,,23
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,"Consider notable examples of altruism. Write a written reflection on 'Does morality involve altruism?' For comparison, consider egoism as an explanation of moral psychology.",,,,24
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KS,Activity,Bullet,"Research and identify whether animals exhibit moral behaviour. List examples of common moral behaviours that exist between humans and other animals, such as food sharing, care of offspring and warning of danger. Consider whether the study of animals can shed light on human ethical action and moral motivation. A stimulus for this could be a visit to a zoo or wildlife sanctuary for observation and to interview zookeepers.",,,,25
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,"Look at a series of images such as a chat bot, car, a Venus fly trap, a dog, and a crowd of people. Answer the questions: Are they all capable of being moral or immoral? Does it matter?",,,,26
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,Read an extract from the work of a virtue theorist such as Aristotle's Nicomachean Ethics and discuss the extent to which our moral actions ought to be motivated by their impact on our character.,,,,27
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,Develop examples that consider people behaving appropriately for different reasons (such as out of habit or due to fear of punishment) to determine the moral value of their actions under those circumstances.,,,,28
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,"Read a short extract challenging Hedonism, such as that found in Plato's Gorgias, and discuss the merits and problems associated with pleasure-seeking as a motivator for moral behaviour.",,,,29
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,Engage in a class debate on the merits of political intervention in other societies' problems. Contrast this with the obligation to focus instead on improving oneself as the basis of a discussion on the importance of character and consequence in moral decision-making.,,,,30
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,"Research historical cases of charitable behaviour and philanthropy, such as Bill Gates's works, and analyse whether these actions are partly self-interested and if that makes a moral difference.",,,,31
Humanities,Philosophy,Year 11,Unit 2,VCEPHU2AS1,Area of Study 1 - Ethics and moral philosophy,Outcome 1,VCEPHU2AS1O1KK,Activity,Bullet,"Research an egregious historical event such as genocide or war or forced famine, and try to explain the motivations and moral characters that might lead to such behaviours.",,,,32
