SubjectArea,Subject,Band,Unit,UnitASCode,AreaofStudy,Outcome,OutcomeCode,ExampleType,ContentType,ExampleText,ParentText,URLTitle,URL,Sequence
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,Who has treasuries as Delphi and why?,"Students examine the sanctuary of Delphi and research background information using questions to guide their research, such as:",,,22
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,Why did ancient Greeks visit the oracle? Provide examples.,"Students examine the sanctuary of Delphi and research background information using questions to guide their research, such as:",,,23
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Students write questions for the oracle, both from the perspective of ancient Greeks and our own time.",,,,24
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Having established what the oracle was, and gaining a sense of its significance, students annotate various extracts from classical works for detail about oracles and how broader understandings about classical ideas and beliefs are expressed in these works. They should consider the techniques used to express ideas in each.",,,,25
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Extracts can be read together in class, or individual students can be directed to read extracts and report back to the class about the significance of their extract.",,,,26
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Works and questions to consider include:,,,,27
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Herodotus, The Histories Book 1. What does the oracle tell Croesus and how does the action play out? What does that tell us about the oracle? What other ideas and beliefs are conveyed in this Book?",Works and questions to consider include:,,,28
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Herodotus, The Histories Book 7. Consider the information the text gives about the oracle and other ideas and beliefs are conveyed in this Book.",Works and questions to consider include:,,,29
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Sophocles, Oedipus the King. Consider the way the play presents the oracle and the outcomes of peoples' reactions to it's prophecy. Fate and the gods can also more broadly be consider.",Works and questions to consider include:,,,30
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Sophocles, Antigone. A sacrifice gone wrong is described by the prophet Teiresias. Describe what you think a 'good' offering would be like. Why is it important to have a good offering? Students may also want to more broadly consider the presentation of religious belief here and ideas around it.",Works and questions to consider include:,,,31
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Virgil, Aeneid Book 6. Virgil describes the priestess of Apollo while she is prophesying. What happens to the sybil?",Works and questions to consider include:,,,32
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Homeric Hymn, 'To Pythian Apollo'. What does the hymn add to you understanding of Apollo and the oracle of Delphi?",Works and questions to consider include:,,,33
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Examples of classical vases showing the Pythia, Teiresias and various people consulting the oracle.",Works and questions to consider include:,,,34
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"If time allows, students might find out about contact between the Athenians and the oracle.",,,,35
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Students synthesise the information they have gathered by using relevant information to describe how the oracle would act when giving a prophecy, explain the nature of the prophecies given by the oracle of Delphi; and outline the understandings they have gained of ideas and beliefs in classical times. Provide students with a relevant prompt that allows for an extended response in writing to show the depth of their understanding.",,,,36
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Resources,,,,37
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Classical works,,,,38
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,[Works to be studied in Units 3 and 4 are not to be used here],,,,39
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Aeschylus, Oresteia (especially Agamemnon and Eumenides)",,,,40
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Herodotus, The Histories Book 1 and Book 7",,,,41
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Homeric Hymn, 'To Pythian Apollo'",,,,42
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Sophocles, Oedipus the King",,,,43
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Virgil, Aeneid Book 6",,,,44
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Modern Resources,,,,45
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Connelly, Peter and Dodge, Hazel, 2000, The Ancient City: Life in Classical Athens and Rome, Oxford University Press",,,,46
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Renshaw, James, 2010, In Search of the Romans, Bristol Classical Press",,,,47
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Websites,,,,48
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Online Coins of the Roman Empire,,,,49
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Mystery Cults in the Greek and Roman World,,,,50
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Pompeii Virtual Tour Part 5. Villa of the Mysteries,,,,51
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Sanctuary and Theatre of Dionysos | Acropolis Museum | Official website,,,,52
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,The Oxford Classical Dictionary,,,,53
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Documentaries,,,,54
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Delphi, Greece: A Virtual Reconstruction [available on YouTube]",,,,55
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Ancient Secrets - Mysteries Oracle Delphi (Greece) [available on,,,,56
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Delphi, Greece: Spectacular Ancient Site - Rick Steves' Europe Travel Guide - Travel Bite [available on YouTube]",,,,57
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,On completion of this unit the student should be able to analyse the ways in which works present the key ideas of ancient Greece and/or Rome.,,,,58
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Example of learning activities,,,,59
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Create a glossary of technical terminology for the work you study. Refer to definitions of techniques in the VCE Classical Studies Study Design to inform your glossary, but you may add further techniques beyond the examples given. If you are studying an ancient Greek tragedy, this glossary might include chorus, episode, ode, stichomythia, tragedy, imagery, simile, setting and characterisation. If sculpture is being studied the glossary might include, contrapposto, idealism, symbolism.",,,,60
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Research the socio-historical background of 5th century Athens or Augustan Rome (or another specific and relevant period). Refer to the study design for the definition of 'socio-historical context' to use as a basis for the focus of your study. Create a timeline that includes key wars and battles, key personalities such as politicians, artists and engineers, and playwrights, key social and cultural events.",,,,61
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Read a selected classical work. As you read annotate techniques and analyse how these convey meaning and the ideas of the work. Consider moments of particular significance, and how they connect to other parts of the work.",,,,62
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,Create a mind map of key classical concepts and how they relate to each other in the work studied.,,,,63
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Annotate short passages from a written work, or a section or single artwork from a larger whole. Your annotations should include key classical ideas, techniques and socio-historical links.",,,,64
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Compare the depiction of a historical figure through time and analyse the extent to which their depiction has altered. For example, explore the depictions of Cleopatra in Rome and Egypt in the first century BCE and compare these to later representations. You could use Plutarch's characterization of her in 'The Life of Antony' from Parallel Lives, Tiepelo's 'Cleopatra's Banquet of Cleopatra', depictions of Cleopatra in the Asterisk comic books or Cleopatra in Mankiewicz's 1963 film Cleopatra.",,,,65
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"For each of the representations, analyse the purpose, the key message, and techniques used to convey the message.","Compare the depiction of a historical figure through time and analyse the extent to which their depiction has altered. For example, explore the depictions of Cleopatra in Rome and Egypt in the first century BCE and compare these to later representations. You could use Plutarch's characterization of her in 'The Life of Antony' from Parallel Lives, Tiepelo's 'Cleopatra's Banquet of Cleopatra', depictions of Cleopatra in the Asterisk comic books or Cleopatra in Mankiewicz's 1963 film Cleopatra.",,,66
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"When you have analysed each representation, evaluate the extent to which the representation has remained the same.","Compare the depiction of a historical figure through time and analyse the extent to which their depiction has altered. For example, explore the depictions of Cleopatra in Rome and Egypt in the first century BCE and compare these to later representations. You could use Plutarch's characterization of her in 'The Life of Antony' from Parallel Lives, Tiepelo's 'Cleopatra's Banquet of Cleopatra', depictions of Cleopatra in the Asterisk comic books or Cleopatra in Mankiewicz's 1963 film Cleopatra.",,,67
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,Are there elements of the socio-historical context that may influence the major message that is conveyed?,"Compare the depiction of a historical figure through time and analyse the extent to which their depiction has altered. For example, explore the depictions of Cleopatra in Rome and Egypt in the first century BCE and compare these to later representations. You could use Plutarch's characterization of her in 'The Life of Antony' from Parallel Lives, Tiepelo's 'Cleopatra's Banquet of Cleopatra', depictions of Cleopatra in the Asterisk comic books or Cleopatra in Mankiewicz's 1963 film Cleopatra.",,,68
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Cleopatra is a figure of intrigue and multiple reinventions, why do you think she looms so large in the modern psyche?","Compare the depiction of a historical figure through time and analyse the extent to which their depiction has altered. For example, explore the depictions of Cleopatra in Rome and Egypt in the first century BCE and compare these to later representations. You could use Plutarch's characterization of her in 'The Life of Antony' from Parallel Lives, Tiepelo's 'Cleopatra's Banquet of Cleopatra', depictions of Cleopatra in the Asterisk comic books or Cleopatra in Mankiewicz's 1963 film Cleopatra.",,,69
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,Conduct deep research into the play Antigone by Sophocles to establish this still-popular work's socio-historical context and to complete a range of formative comprehension and analysis tasks.,,,,70
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Study Book 7 of Herodotus's Histories and then compare it to Zach Snyder's film 300, using class discussion and written tasks.",,,,71
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExample,Paragraph,Sophocles' Antigone,,,,72
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Students start by engaging in explicit learning of the socio-historical context of Antigone's production. They can learn about key figures such as Pericles and the roles of women in 5th century Athens. Different students could be assigned different aspects of the socio-historical context to research, using the different aspects of socio-historical context as outlined in the Terms used in this study in the VCE Classical Studies Study Design.",,,,73
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Read the text together in class and establish an annotating key and plan. Students should annotate for ideas, techniques and references to socio-historical context. It can be useful to have a copy of the prescribed work with extra wide margins so that students can fit in all of their annotations.",,,,74
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"As the play is read in class, students complete a range of formative comprehension and analysis tasks, such as mind maps, character maps and short questions.",,,,75
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"A. Elements of classical reception could be added over the course of the study, such as by watching clips of the National Theatre of Great Britain's production of Antigone. A series of short YouTube clips include scenes from the play, with the actors and director discussing their interpretations of the play and the decisions they have made in its adaptation. Students can discuss the reasons why Antigone has been one of the most frequently adapted Greek tragedy and, if time allows, seek out further versions for analysis.",,,,76
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,B. An alternative or additional way to add classical reception to the study is to examine artworks related to the play. The depictions of character and action could be compared to Sophocles' version. For example:,,,,77
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"After reading the scene where the Sentry reports the burial of Polyneices, students compare two artworks depicting Antigone with the body: Antigone Giving Burial to Polynices by Sébastien Louis Guillaume Norblin de la Gourdaine and Antigone and Polynices by Lytras Nikephoros. Students compare the depictions of Antigone and her actions and consider the attitudes towards these expressed through the scene and the paintings.",b. An alternative or additional way to add classical reception to the study is to examine artworks related to the play. The depictions of character and action could be compared to Sophocles' version. For example:,,,78
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Having finished reading to the point where Antigone's death is report, students write a paragraph analysing Antigone by Frederic Leighton, and suggesting how it confirms or departs from Sophocles' depiction of her character.",b. An alternative or additional way to add classical reception to the study is to examine artworks related to the play. The depictions of character and action could be compared to Sophocles' version. For example:,,,79
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Students complete a summative task such as an essay, an extended response or a series of analysis questions on the play.",,,,80
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExample,Paragraph,"Herodotus, The Histories and Snyder's 300 − The Battle of Thermopylae",,,,81
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Students study Book 7 of Herodotus' Histories and then compare it to Zach Snyder's film 300.,,,,82
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Read the following sections of Herodotus' The Histories:1.1-5, 7.53-61, 7. 174-187 and 7.201-225. It is recommended that students read the 2003 Penguin edition (listed in the resources) with an introduction by John Marincola, and that they read pages ix-xiii of the Introduction to this edition.",,,,83
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,When reading Book 1.1-5 the class can discuss and/or write on the following questions:,,,,84
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Given that Herodotus is writing history, what do you notice about Herodotus's writing style? Is it the same as history writing in the 21st century?",When reading Book 1.1-5 the class can discuss and/or write on the following questions:,,,85
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,What appears to be the reasons for Herodotus recording his Histories?,When reading Book 1.1-5 the class can discuss and/or write on the following questions:,,,86
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,What do you think are going to be major themes in Herodotus' Histories?,When reading Book 1.1-5 the class can discuss and/or write on the following questions:,,,87
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,What does Herodotus say is the reason for the Persian Wars? What is the effect of his reasoning on the audience?,When reading Book 1.1-5 the class can discuss and/or write on the following questions:,,,88
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,When reading Book 7.53-61 the class can discuss and/or write on the following questions:,,,,89
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"How are the Persians characterised by Herodotus? What was the likely effect of this on the classical (fifth century Athenian) audience? Consider their values, how they look, and their culture.",When reading Book 7.53-61 the class can discuss and/or write on the following questions:,,,90
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"According to Herodotus, what are the origins of the name ""Persians""?",When reading Book 7.53-61 the class can discuss and/or write on the following questions:,,,91
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,What is odd about this origin story?,When reading Book 7.53-61 the class can discuss and/or write on the following questions:,,,92
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,When reading Book 7. 174-187 the class can discuss and/or write on the following questions:,,,,93
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,What is the Greek plan?,When reading Book 7. 174-187 the class can discuss and/or write on the following questions:,,,94
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,How many men are in the Persian forces? How does this characterise the Persians?,When reading Book 7. 174-187 the class can discuss and/or write on the following questions:,,,95
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"What is the effect of Herodotus including information about the ""attendants"" of the army? (7.187)?",When reading Book 7. 174-187 the class can discuss and/or write on the following questions:,,,96
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,When reading Book 7.201-225 the class can discuss and/or write on the following questions:,,,,97
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,How big does Herodotus say the Greek forces are?,When reading Book 7.201-225 the class can discuss and/or write on the following questions:,,,98
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,How are Leonidas and the Spartans and Xerxes characterised?,When reading Book 7.201-225 the class can discuss and/or write on the following questions:,,,99
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,Why don't the Persians expect resistance? How does this characterise them and the Greeks?,When reading Book 7.201-225 the class can discuss and/or write on the following questions:,,,100
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,What is the role of the Delphic oracle?,When reading Book 7.201-225 the class can discuss and/or write on the following questions:,,,101
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,Who wins this battle?,When reading Book 7.201-225 the class can discuss and/or write on the following questions:,,,102
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"After Leonidas dies, Herodotus states that they (Spartans and Leonidas) ""deserve to be remembered"". How is this significant? Why should they be remembered?",When reading Book 7.201-225 the class can discuss and/or write on the following questions:,,,103
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"Watch Zack Snyder's film, 300.",,,,104
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"In groups, students compare key scenes from the film to Herodotus's account of the same events. Students create a table of similarities and differences between the text and the film.",,,,105
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,"In a class discussion, explore the extent to which the message of the works differ.",,,,106
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,Students create a piece of writing exploring how Snyder has used and adapted Herodotus' work.,,,,107
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Bullet,Students create a piece of writing exploring how Snyder has used and adapted Herodotus's work.,,,,108
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Resources,,,,109
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Classical works,,,,110
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,[Works to be studied in Units 3 and 4 are not to be used for this area of study.],,,,111
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Sections or whole works from:,,,,112
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,A tragedy by Aeschylus,,,,113
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,A comedy by Aristophanes,,,,114
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Caesar, The Conquest of Gaul",,,,115
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,A selection of Catullus's poetry,,,,116
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Cicero, In Defence of the Republic, Selected Political Speeches or Selected Works",,,,117
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,A tragedy by Euripides,,,,118
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Herodotus, The Histories [edition used in detailed example: Edited by John Marincola, Penguin, 2003)",,,,119
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Juvenal, Satires",,,,120
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Horace, Odes",,,,121
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Livy, The Rise of Rome",,,,122
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Ovid, Metamorphoses or Poems of Exile",,,,123
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Petronius, The Satyricon",,,,124
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Plato, The Last Days of Socrates",,,,125
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Plutarch, Parallel Lives",,,,126
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Sallust, Catiline's War, The Jugurthine War, Histories",,,,127
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Seneca, The Satirycon",,,,128
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,A tragedy by Sophocles,,,,129
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Suetonius, The Twelve Caesars",,,,130
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Tacitus, The Annals of Imperial Rome",,,,131
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Thucydides, History of the Peloponnesian War",,,,132
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,A selection of Greek vases,,,,133
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,A selection of Roman mosaics or frescoes,,,,134
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,A selection of Roman or Greek sculptures,,,,135
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Online classical works,,,,136
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Perseus Digital Library,,,,137
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,The Internet Classics Archive,,,,138
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,Classical reception works,,,,139
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"300 by Frank Miller (graphic novel, 1998) and/or 300 directed by Zach Snyder (film, 2006)",,,,140
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Antigone by Frederic Leighton (artwork, 1882)",,,,141
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Antigone and Polynices by Lytras Nikephoros (artwork, 1865)",,,,142
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Antigone giving burial to her brother Polynices by Sébastien Louis Guillaume Norblin de la Gourdaine (artwork, 1825)",,,,143
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Assassin's Creed Odyssey (video game, 2018)",,,,144
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"The Banquet of Cleopatra by Tiepolo (artwork, 1744)",,,,145
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Cleopatra directed by Joseph L. Mankiewicz (film, 1963)",,,,146
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Gladiator directed by Ridley Scott (film, 2000)",,,,147
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"The Hunger Games directed by Gary Ross (film, 2012)",,,,148
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"The Hunger Games by Suzanne Collins (book, 2008)",,,,149
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"David by Michelangelo (artwork, 1501-04)",,,,150
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"Spartacus directed by Stanley Kubrick (film, 1960)",,,,151
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,National Theatre: Antigone [available on YouTube],,,,152
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,The monuments of Washington DC (find images online),,,,153
Humanities,Classical Studies,Year 11,Unit 2,VCECSU2,,,,DetailedExampleStep,Paragraph,"The architecture of the Shrine of Remembrance, Melbourne",,,,154
Humanities,Classical Studies,Year 12,Unit 3,VCECSU3,,,,,UnitHeading,Unit 3 Classical expressions,,,,1
Humanities,Classical Studies,Year 12,Unit 3,VCECSU3,,,,GeneralActivity,Paragraph,On completion of this unit the student should be able to analyse the key ideas and techniques in a prescribed work of epic poetry and explain its relationship to its socio-historical context.,,,,2
Humanities,Classical Studies,Year 12,Unit 3,VCECSU3,,,,GeneralActivity,Paragraph,Example of learning activities,,,,3
Humanities,Classical Studies,Year 12,Unit 3,VCECSU3,,,,GeneralActivity,Bullet,"Examine the Terms used in this study section of the VCE Classical Studies Study Design, particularly the definitions of socio-historical context, ideas and techniques",,,,4
Humanities,Classical Studies,Year 12,Unit 3,VCECSU3,,,,GeneralActivity,Bullet,"Prior to reading the prescribed work, engage in some explicit learning about the period. When studying the Iliad, you need to bear in mind that we know very little about Archaic Greece - the Iliad serves as a primary source for this period. When studying the Aeneid, the context of Augustan Rome is crucial to understanding the work. Select from readings, documentaries and podcasts about Archaic Greece or Augustan Rome (a suggested list is including in the Recommended Resources).",,,,5
