SubjectArea,Subject,Band,Unit,UnitASCode,AreaofStudy,Outcome,OutcomeCode,ExampleType,ContentType,ExampleText,ParentText,URLTitle,URL,Sequence
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KS,Activity,Bullet,"Investigate and compare contemporary representations of the Battle of Kadesh, such as reliefs, inscriptions, papyri and cuneiform. Analyse the differing perspectives of those involved.",,,,20
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Students are divided evenly among the following topics:,,,,20
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KS,DetailedExample,Paragraph,Analyse sources using a thinking routine,,,,20
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,Activity,Bullet,"Collect and present statistics on the growth of population in Australian colonies and explain reasons for changes in population at select times from 1788-1901. Use statistics and evidence to discuss the extent to which urbanisation occurred over the period 1834-1901. Use the online Australian Bureau of Statistics and search for Australian Historical Population Statistics. Colonial census information from New South Wales, Queensland, South Australia, Tasmania, Victoria and Western Australia can be found at The Historical Census and Colonial Data Archive.",,,,20
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,Activity,Bullet,"Create an annotated timeline that maps the immigration legislation and policies that were passed in the six colonies/states and federated Australia between 1850 and 1913. Annotations should include key facts, evidence and historical interpretations.",,,,20
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,Activity,Bullet,Construct a table that identifies legislative and judicial decisions after Federation and explain how each one contributed to continuity and/or change of power and authority in Australia.,,,,20
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,Activity,Bullet,"In pairs, select a social group, such as Aboriginal and Torres Strait Islander peoples, women or workers, and prepare a script of questions and responses that convey how this group responded to, and experienced the World Wars. Paired students share findings with the class by delivering a character interview.",,,,20
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KS,DetailedExample,Paragraph,"Analyse and evaluate British management of the colonies and their aims, motive, outcomes and significance",,,,20
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Context,,,,20
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,Activity,Bullet,Create an infographic summarising Russia's major campaigns during World War One. Use evidence (including statistics) to highlight significant successes and losses during the war.,,,,20
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Context,,,,20
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,"Area of Study 1 - Causes, course and consequences of the Cold War",Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Students look at or read the source before they begin the thinking routine.,,,,21
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,"Area of Study 1 - Causes, course and consequences of the Cold War",Outcome 1,VCEHIU2AS1O1KS,Activity,Bullet,Analyse primary sources using a thinking routine and combine results as a shared class resource.,,,,21
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KS,Activity,Bullet,Fake news activity: compare historical interpretations of the Battle of Kadesh with contemporary accounts and evaluate the extent to which Rameses II's account can be considered a reliable representation of events.,,,,21
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Ionian revolt,Students are divided evenly among the following topics:,,,21
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Teachers:,,,,21
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,Activity,Bullet,"List as many impacts of urbanisation on land and on the environment as you can. Select three of the most significant impacts and, using evidence, write a reflection on how urbanisation may or may not have changed the colonists' attitudes towards the Australian environment.",,,,21
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KS,Activity,Bullet,"Evaluate sources for use as evidence. Using contemporary cartoons drawn from periodicals such as The Bulletin, The Worker and Boomerang, identify and evaluate the publication's attitude towards migration and different racial groups during the period 1880-1913.",,,,21
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KS,Activity,Bullet,"Identify groups in society that sought to bring about political change between 1788 and 1913, and evaluate the extent to which change was achieved.",,,,21
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,Activity,Bullet,"Create a scaffold for an essay on the debates and perspectives about Australia's participation in war and conflict between 1909 and 1950. Organise ideas and evidence using the following headings: World War One, World War Two. For each, consider the contribution of significant events, debates about involvement and participation, ideas that influenced attitudes about participation, different perspectives that influenced debates, continuities and changes in social experiences between 1909 and 1950, and responses to the wars.",,,,21
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Context,,,,21
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,This activity is designed to develop students' ability to evaluate the reliability of primary sources as historical evidence. This task should be attempted towards the end of the area of study learning.,,,,21
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExample,Paragraph,Parties of the Political Spectrum,,,,21
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,This activity is designed to develop student recall and consolidate what they have covered in earlier lessons. It also helps the teacher to identify any misconceptions or gaps in understanding.,,,,21
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,"Area of Study 1 - Causes, course and consequences of the Cold War",Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Thinking routine:,,,,22
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,"Area of Study 1 - Causes, course and consequences of the Cold War",Outcome 1,VCEHIU2AS1O1KS,Activity,Bullet,"Create a table to identify and describe major changes in the political, economic, religious and social organisation of early Chinese civilisation, from the time of the Erilitou cultures to the establishment of the Qin Empire in 221BCE.",,,,22
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KS,Activity,Bullet,"Using the detailed timeline, identify the internal and external factors that caused social, political and economic change during the Nineteenth and Twentieth Dynasties of the New Kingdom. Create a Ladder of Significance or a Diamond Nine identifying and ranking the significance of such factors in causing change.",,,,22
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Persian invasion of 490 BCE,Students are divided evenly among the following topics:,,,22
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Choose from a range of teaching strategies for analysing historical sources. For example:,,,,22
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,Activity,Bullet,"Create a scaffold for an essay on one of the following topics: 'The Australian landscape was shaped and managed by humans' or 'Humans were shaped and influenced by the Australian landscape'. Organise ideas and evidence using the following headings: Aboriginal and Torres Strait Islander peoples, European colonists/setters. For each, consider the contribution of significant events and ideas that influenced attitudes about the land, different perspectives about land and land use.",,,,22
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,Activity,Bullet,"Construct a table that compares the protectionist policies and legislation implemented throughout the colonies/states that contributed to the management and control of Aboriginal and Torres Strait Islanders between 1860 and 1913. Using a Fishbone Diagram, identify the short- and long-term consequences of these laws on Aboriginal and Torres Strait Islander peoples, their culture and their connection to the land.",,,,22
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,Activity,Bullet,"Create a scaffold for an essay on how the exercise of political power and resistance changed or remained the same in Australia between 1788 and 1913. Organise ideas and evidence using the following headings: Aboriginal and Torres Strait Islander peoples, settlers. For each group, consider the contribution of significant events, political ideas, attitudes, different perspectives about democracy and power, and the extent of continuity and change over time.",,,,22
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExample,Paragraph,Evaluation of change and continuity,,,,22
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,"The British imposition of a range of tax revenue Acts had intended and unintended consequences in the American colonies. In this activity, students analyse the political, social and economic aims and effects of each reform through an examination of primary sources and historical interpretations.",,,,22
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Activities,,,,22
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Context,,,,22
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Activities,,,,22
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,"Area of Study 1 - Causes, course and consequences of the Cold War",Outcome 1,VCEHIU2AS1O1KS,DetailedExampleStep,Bullet,"Form: Students identify the form of the source using captions, titles, authorial attribution and their knowledge of types of primary source (e.g. papyri, statue, relief, tomb painting). They ask: What type of object is the source?",,,,23
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,"Area of Study 1 - Causes, course and consequences of the Cold War",Outcome 1,VCEHIU2AS1O1KK,Activity,Bullet,"Summarise the characteristics of Confucianism, Taoism and Legalism in a poster. The poster should identify key figures, texts and beliefs and note the major differences and similarities between each belief system. Evaluate the significance of each system of ideas on the organisation of society and politics in China before the establishment of the Qin Dynasty.",,,,23
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,Activity,Bullet,"Using the detailed timeline for reference, write an essay on the topic: 'The social, economic and political features of Egyptian society changed little during the New Kingdom. To what extent do you agree?",,,,23
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Persian invasion of 480/479 BCE,Students are divided evenly among the following topics:,,,23
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,"The FCCF thinking routine Form, Content, Context, Function, is designed to assist students to analyse sources before they use them as evidence in their responses.",Choose from a range of teaching strategies for analysing historical sources. For example:,,,23
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExample,Paragraph,Create a map of Aboriginal language groups/tribal areas of Victoria,,,,23
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,Activity,Bullet,"In small groups, choose one colony or state and identify the events and ideas that caused continuity and change to migration patterns and forced movements of people in 1834, 1900 and 1913. Create a poster, using a timeline and pie graphs, to illustrate the demographic makeup, including gender and population size, of the migrant populations. Compare posters and discuss the extent to which colonial society and federated Australia changed or remained the same between 1834 and 1913.",,,,23
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KS,DetailedExample,Paragraph,Identify and evaluate the extent of change,,,,23
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Teachers:,,,,23
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Activities,,,,23
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Students keep a rolling evidence chart of key quotes and visual sources throughout the area of study. These sources should include perspectives from a broad range of social groups.,,,,23
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,"Developing an understanding of political ideas, movements and individuals is essential for understanding the development of a revolutionary situation in Russia.",,,,23
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Set up the classroom so that students can start on the task as soon as they enter.,,,,23
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,"Area of Study 1 - Causes, course and consequences of the Cold War",Outcome 1,VCEHIU2AS1O1KS,DetailedExampleStep,Bullet,Content: Students describe what they can literally see or read in the source to identify what is represented in it. They do not interpret the source. They ask: What is represented/depicted/described in the source?,,,,24
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,"Area of Study 1 - Causes, course and consequences of the Cold War",Outcome 1,VCEHIU2AS1O1KS,DetailedExample,Paragraph,Analyse primary sources using a thinking routine,,,,24
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExample,Paragraph,"Object-based learning excursion to The Ancient World exhibition, National Gallery of Victoria International",,,,24
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Development of the Delian League by Athens,Students are divided evenly among the following topics:,,,24
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,"SCIM-C Strategy (Summarising, Contextualising, Inferring, Monitoring and Corroborating). It is recommended that this routine be modelled as a class activity before students attempt individual or group responses.",Choose from a range of teaching strategies for analysing historical sources. For example:,,,24
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Teachers:,,,,24
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,Activity,Bullet,"Conduct a class debate to consolidate understanding of the attitudes that existed towards race and migration in Australia up to 1913. Topics could be: 'By 1913, Australia was young, white, and British' or 'In Australia, attitudes towards race throughout the nineteenth and early twentieth centuries were ultimately driven by economic concerns'.",,,,24
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Topic:,,,,24
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KS,DetailedExampleStep,Bullet,Create a table to compare and contrast the War Precautions Act 1914 and the National Security Act 1939. Note: this table could be completed collaboratively using online software.,,,,24
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,"In small groups, students are allocated one of the following British tax revenue Acts:",,,,24
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,"Using a shared document, such as Google Docs or Word document, the class collates their primary quotes into a single class document.",,,,24
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Activities,,,,24
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Prepare a retrieval placemat with the following questions/statements:,,,,24
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,"Area of Study 1 - Causes, course and consequences of the Cold War",Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,"Context: Based on content, students establish the historical context in which the source was created by considering what else was happening at the time the source was produced. They ask: What was happening at the time the source was created?",,,,25
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,"Area of Study 1 - Causes, course and consequences of the Cold War",Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Students:,,,,25
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,"The Ancient World is a permanent exhibition of the National Gallery of Victoria (NGV) International and contains objects from the New Kingdom period. It is located on level 2 of the gallery. Class visits to the NGV should be prearranged with the gallery's education team. Alternatively, items of the NGV collection can be viewed online.",,,,25
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Teacher puts an A3 Lotus Diagram on the wall that contains the following:,,,,25
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,"Present students with a primary source(s), either visual or written, such as the Capitoline Wolf and the foundation narrative by Cassius Dio.",,,,25
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Search online for a blank outline map of Port Phillip District/Victoria and print copies for students.,,,,25
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,Activity,Bullet,"Create a scaffold for an essay on the changing patterns of migration to and within the colonies and federated Australia. Organise ideas and evidence using the following headings: Aboriginal and Torres Strait Islanders peoples, European colonists/setters. For each, consider the contribution of significant events, changing patterns of migration, ideas that influenced attitudes about migration, different perspectives about race and migration, the extent of change over time.",,,,25
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KS,DetailedExampleStep,Paragraph,"Identify groups in society that sought to bring about political change between 1788 and 1913. These might include any of the following: Aboriginal and Torres Strait Islander peoples, Australian women, gold miners, trade unionists, workers, colonial parliamentarians and European settlers.",,,,25
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Provide students with a range of sources to evaluate and use as evidence for each row of the table. Resources for this learning activity could include:,,,,25
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,The Sugar Act 1764,"In small groups, students are allocated one of the following British tax revenue Acts:",,,25
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,"Students then hold a discussion to classify the quotes as: red for a blatant lie/mistruth, orange for a clear misunderstanding of the reality of France leading up to the Revolution, or green for an accurate/true reflection of the reality of France leading up to the Revolution. Students must substantiate their classification by referring to key knowledge or other sources of evidence.",,,,25
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KS,DetailedExampleStep,Bullet,"Discuss the characteristics of right-wing, left-wing and moderate or reformist movements, and develop a list of adjectives to describe each.",,,,25
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,What key word did you learn or use in the last lesson?,Prepare a retrieval placemat with the following questions/statements:,,,25
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,"Area of Study 1 - Causes, course and consequences of the Cold War",Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,"Function: Drawing on the previous three steps, students make inferences about the purpose and meaning of the source. At this point, they should consider the limitations of its representation and possible bias. They ask: What does the source tell us about the past?",,,,26
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,"Area of Study 1 - Causes, course and consequences of the Cold War",Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,"There are a wide variety of thinking routines that can be used to scaffold the analysis of historical sources. The SCIM-C Strategy (Summarising, Contextualising, Inferring, Monitoring and Corroborating) is a useful tool because it scaffolds students' approach to a more detailed reading and evaluation of a source and the identification of evidence.",,,,26
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,The aim of this activity is to connect abstract analysis of the material record of ancient Egypt to real objects. Students will analyse several objects in the collection and make inferences about them in response to written questions.,,,,26
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Students are provided with an A3 Lotus Diagram. They put their topic in the middle of the Lotus Diagram. For example:,,,,26
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,"Use a graphic organiser as a means of visually organising responses. Alternatively, students can make notes in their notebooks next to each letter FCCF, in the acronym.",,,,26
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Students:,,,,26
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KS,DetailedExample,Paragraph,Evaluate sources for use as evidence,,,,26
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Teachers:,,,,26
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,The Acts,Provide students with a range of sources to evaluate and use as evidence for each row of the table. Resources for this learning activity could include:,,,26
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,The Currency Act 1764,"In small groups, students are allocated one of the following British tax revenue Acts:",,,26
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Extension,,,,26
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,"Investigate political parties/movements, including Tsarism, Octobrists, Kadets, Socialist Revolutionaries, Mensheviks and Bolsheviks. This includes an examination of the history, principles, vision, political ideology and key individuals of each movement.",,,,26
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,State three key facts from the last lesson.,Prepare a retrieval placemat with the following questions/statements:,,,26
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,"Area of Study 1 - Causes, course and consequences of the Cold War",Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Recommendation: Model this routine as a class activity before students attempt individual or group responses.,,,,27
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,"Area of Study 1 - Causes, course and consequences of the Cold War",Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,"Present students with a selection of primary source(s), either visual or written. These sources may include:",,,,27
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Instructions for teachers:,,,,27
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Students divide their Lotus Diagram as follows:,,,,27
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Students:,,,,27
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,"Using David R Horton map of Aboriginal Australia, mark out the boundaries of these groups on the blank outline map.",,,,27
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Teachers:,,,,27
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Organise students into small groups and allocate each one a social group.,,,,27
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Parliamentary debate of the acts,Provide students with a range of sources to evaluate and use as evidence for each row of the table. Resources for this learning activity could include:,,,27
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,The Quartering Act 1764,"In small groups, students are allocated one of the following British tax revenue Acts:",,,27
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KS,DetailedExampleStep,Bullet,"As a class, discuss how challenging hindsight can be in understanding the motives and experiences of people who lived in the past.",,,,27
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,"Complete a table, based on the example below, positioning political parties along the political spectrum, with most radical to the left and more conservative to the right.",,,,27
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,"In your own words, explain to a partner a key concept or term from the last week.",Prepare a retrieval placemat with the following questions/statements:,,,27
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,"Area of Study 1 - Causes, course and consequences of the Cold War",Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,"Oracle bones photographs, with translations",,,,28
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Schedule the excursion to fall after the introduction of source analysis activities in class so that students are well practised at analysis.,,,,28
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Students then fill in their Lotus Diagram with key points:,,,,28
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Examine the source before beginning the thinking routine.,,,,28
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,"Using tracing paper, overlay, mark and annotate key sites of early colonisation on the map. These could include the site of the Henty settlement at Portland Bay, the route of Thomas Mitchell's expedition into Port Phillip, failed settlements at Sorrento and Corinella, and Melbourne. Include dates. Symbols and a legend can help to note these clearly on the map.",,,,28
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Provide students with a range of cartoons published in Australian magazines of the late nineteenth and early twentieth century. Examples include:,,,,28
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Students:,,,,28
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Significant regulations imposed by the Acts,Provide students with a range of sources to evaluate and use as evidence for each row of the table. Resources for this learning activity could include:,,,28
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,The Stamp Act 1764,"In small groups, students are allocated one of the following British tax revenue Acts:",,,28
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,Colour-code columns from red (representing a desire for total change) to green (representing a commitment to preserving the status quo).,,,,28
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KS,DetailedExampleStep,Bullet,Discuss with your partner what has been learnt in the last week.,Prepare a retrieval placemat with the following questions/statements:,,,28
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,"Area of Study 1 - Causes, course and consequences of the Cold War",Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Bullet,"Bronze inscriptions, with translations",,,,29
Humanities,History,Year 11,Unit 2,VCEHIU2AS1,,Outcome 1,VCEHIU2AS1O1KK,DetailedExampleStep,Paragraph,Book a self-guided tour of the NGV. Allow 1.5 hours in the gallery.,,,,29
