SubjectArea,Subject,Band,Unit,UnitASCode,AreaofStudy,Outcome,OutcomeCode,ExampleType,ContentType,ExampleText,ParentText,URLTitle,URL,Sequence
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,Activity,Bullet,Draw a supply chain for a local manufacturing business. Label this line with issues that could affect the suppliers and make notes about how such issues would affect the nominated end business.,,,,20
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,Activity,Bullet,Investigate different examples of businesses that prioritise corporate social responsibility considerations (environmental and / or production of goods and services) in planning,,,,21
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,Activity,Bullet,Conduct a research survey to determine popular current fashion styles favoured by students. Explain how student preferences may affect the local businesses in the school's vicinity.,,,,22
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,Activity,Bullet,Construct a concept map to examine how special interest groups affect business planning.,,,,23
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,Activity,Bullet,Create a 10-minute instructional video or podcast on the steps that must be taken by an aspiring individual to successfully plan their own business. Cover all necessary factors from the internal and external environments.,,,,24
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExample,Paragraph,Research essay,,,,25
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Paragraph,"A research essay provides students with the opportunity to delve more deeply into a topic than they would in structured short-answer questions, and to make more sophisticated connections between ideas, concepts and real life business cases.",,,,26
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Paragraph,Developing an essay topic,,,,27
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Paragraph,Option 1: No specific case study identified,,,,28
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Bullet,Select a relevant macro or operating factor as a focus in the question.,,,,29
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Bullet,Select a relevant key skill to assess.,,,,30
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Paragraph,For example:,,,,31
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KS,DetailedExampleStep,Bullet,Describe how legal and government regulations affect businesses in the planning stage.,,,,32
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KS,DetailedExampleStep,Bullet,Discuss the impact changing economic conditions have on small retail businesses.,,,,33
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KS,DetailedExampleStep,Bullet,Analyse how corporate responsibility considerations relates to business planning in manufacturing.,,,,34
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KS,DetailedExampleStep,Bullet,Evaluate the impact competitors have on business planning.,,,,35
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Paragraph,Option 2: Link to a real-life case study,,,,36
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Bullet,Select a relevant macro or operating factor as a focus in the question.,,,,37
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Bullet,Select a relevant key skill to assess.,,,,38
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Bullet,Link to a real-life case study (either through phrasing such as 'with reference to a contemporary case study' or use a case study you are studying in class).,,,,39
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Paragraph,For example:,,,,40
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KS,DetailedExampleStep,Bullet,"With reference to a contemporary case study, describe how the business has adapted to developments in technology.",,,,41
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KS,DetailedExampleStep,Bullet,"With reference to a contemporary case study, analyse the impact changing societal attitudes and behaviour have affected the business over time.",,,,42
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KS,DetailedExampleStep,Bullet,"With reference to a contemporary case study, discuss the use of local suppliers.",,,,43
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Paragraph,Suggested essay structure,,,,44
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Paragraph,Introduction,,,,45
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Bullet,Present the topic and outline the main ideas that will be included in the essay.,,,,46
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Paragraph,Main body (2-4 paragraphs),,,,47
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Bullet,Each paragraph needs to include relevant business management information and concepts as well as examples and evidence to support the key ideas or arguments.,,,,48
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Paragraph,Conclusion,,,,49
Business and Economics,Business Management,Year 11,Unit 1,VCEBMU1AS3,Area of Study 3 - External business environment and planning,Outcome 3,VCEBMU1AS3O3KK,DetailedExampleStep,Bullet,Summarise the main points,,,,50
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2,,,,,UnitHeading,Unit 2: Establishing a business,,,,1
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,,,OutcomeHeading,Outcome 1,,,,1
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,,,OutcomeDescription,"On completion of this unit the student should be able to outline the key legal requirements and financial record-keeping considerations when establishing a business, and explain the importance of establishing effective policies and procedures to achieve compliance with these requirements.",,,,2
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,,,SectionHeading,Examples of learning activities,,,,3
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,Activity,Bullet,Investigate and write a report outlining the different ways economists measure economic growth and living standards. Include a statement about each type of indicator and an evaluation of the strengths and weaknesses of each measure in providing a complete picture of each of the areas that are being measured.,,,,4
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,Activity,Bullet,"As a group, research online the legal requirements for establishing a business, such as registering the business name, registering a website domain, trade practices legislation, business tax compliance and work safe insurance. Print and fill in these documents for a hypothetical business or a school-based business.",,,,5
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,Activity,Bullet,"Invite the local bank business advisor to talk to the class about the importance of establishing bank accounts, financial control systems and record-keeping strategies.",,,,6
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,Activity,Bullet,"Invite guest speakers, such as lawyers and accountants, to talk to the class about legal issues that can affect the establishment of a business.",,,,7
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,Activity,Bullet,Use a business information website such as Business Victoria to create a checklist of all the legal requirements and financial considerations that must be addressed when establishing a business,,,,8
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KS,Activity,Bullet,"Create PMI charts to compare the attractiveness of spontaneously establishing a business without considering legal and financial factors, with a business plan that does take into account these considerations.",,,,9
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,Activity,Bullet,"Investigate an area of law that affects the establishment of a business such as: consumers and the Fair Trade Act, workers and the Workplace Relations Act, Equal Opportunity and Anti-Discrimination legislation, building approvals and zoning laws. Construct a multimedia presentation and design / complete a quiz or test for the area of knowledge.",,,,10
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,Activity,Bullet,Invite a guest speaker from Certified Practising Accountant (CPA) Australia to explain the role of chartered accountants in providing information and advice to business owners.,,,,11
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,Activity,Bullet,"With reference to real-life case studies, outline the benefits and limitations of sourcing inputs from suppliers that align with the corporate social responsibility objectives of the business.",,,,12
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,Activity,Bullet,Watch videos about businesses. Use case studies from these programs to analyse legal and financial issues faced by business owners when establishing their businesses.,,,,13
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,Activity,Bullet,"Play the free online business simulation coffee game Coffee Shop. This involves carefully managing financial control systems, and developing inventory and record-keeping strategies to successfully establish a coffee shop.",,,,14
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,Activity,Bullet,Research the Australia Trade and Investment Commission and outline support they offer to a business looking to establish contacts with overseas suppliers and retailers.,,,,15
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,Activity,Bullet,"With reference to real-life case studies, outline the benefits and limitations of establishing a business that operates in the global economy, considering factors such as overseas customers, suppliers and retailers.",,,,16
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,DetailedExample,Paragraph,Plan a short-term school-based business,,,,17
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KS,DetailedExampleStep,Paragraph,"The aim of this activity is to apply the knowledge and skills of Unit 1 (the business idea, external environment and internal environment) by constructing a business plan to potentially run a short-term school-based business. Students submit this business plan to school administration. If approved, they establish this business and operate it either at the conclusion of Unit 1 or during Unit 2.",,,,18
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,DetailedExampleStep,Paragraph,"Suggestions regarding the scope and range of such small business ventures include: operating a popcorn and movie night under the stars, operating a school car wash, running a sausage sizzle stall, planning and running a lunchtime market day with student stalls competing against each other, planning and running a school community vegetable garden, making tie dye t-shirts and selling them, organising a year level formal, preparing and running a university open day information session, planning and running an indoor sports tournament for school students to compete in over lunchtime, up-cycling and redesigning products from the local recycling centre, running a student-made jewellery stall, running a school comedy night, promoting student-designed websites for local businesses, recycling Christmas cards and creating new designs to sell, running Mother's or Father's Day stalls for the local primary schools, planning and operating a small-scale student-run café, organising a school recycling program focusing on either paper recycling or mobile phone recycling through the Mobile Muster program.",,,,19
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,DetailedExampleStep,Paragraph,"Due to the potential implications of this activity on students' time within and outside of the school, on financial management, and on the wider school community, including parents, it is advised that school principal and key stakeholder permission and approval be sought before conducting a student school-based business activity, and a full risk assessment be completed prior to running the activity. Some questions that will need to be addressed by the school are: Will the markets comply with legislation requirements such as food handling provisions? How will you prevent potential student health issues if there are allergic reactions to some of the ingredients? Is money involved and how will it be handled - is it to be run on a not-for-profit basis, a social enterprise basis, or once costs are covered as a profit incentive for students?",,,,20
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,DetailedExampleStep,Paragraph,"As with many activities, the preparation prior to running an event such as this one is vital to its success. Teachers are advised to create a Gaant chart or timeline of the activities that need to be undertaken by themselves and by students in order to remain on task and adequately prepared for the event.",,,,21
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,DetailedExampleStep,Paragraph,"In developing such an activity, students should follow these steps:",,,,22
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,DetailedExampleStep,Bullet,Generate a business idea.,,,,23
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,DetailedExampleStep,Bullet,"Devise a set of objectives and goals for the activity, a business name and a formal agreement / partnership agreement between the group members.",,,,24
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,DetailedExampleStep,Bullet,Conduct market research into the feasibility of the business idea.,,,,25
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KS,DetailedExampleStep,Bullet,Identify the resources required to undertake the activity.,,,,26
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,DetailedExampleStep,Bullet,Estimate potential financial costs and revenue from the business.,,,,27
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,DetailedExampleStep,Bullet,"Develop a business submission that gains the teacher's, and all the other stakeholders' approval. This should be signed before proceeding any further.",,,,28
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,DetailedExampleStep,Bullet,Generate a full and detailed business plan.,,,,29
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,DetailedExampleStep,Bullet,Develop an effective marketing strategy for the business.,,,,30
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KK,DetailedExampleStep,Bullet,Run and operate the short-term school-based business.,,,,31
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS1,Area of Study 1 - Legal requirements and financial considerations,Outcome 1,VCEBMU2AS1O1KS,DetailedExampleStep,Paragraph,"Review the business's operation, and evaluate the role of the individual and group in the completion of this activity.",,,,32
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,,,OutcomeHeading,Outcome 2,,,,1
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,,,OutcomeDescription,"On completion of this unit the student should be able to explain how establishing a customer base and a marketing presence supports the achievement of business objectives, analyse effective marketing and public relations strategies and apply these strategies to business-related case studies.",,,,2
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,,,SectionHeading,Examples of learning activities,,,,3
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,Develop a glossary of key business management terms.,,,,4
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,"Collect a folio of newspaper job advertisements for marketing positions, and from these identify the key skills and experience required for marketing positions, and the duties performed by people working in marketing.",,,,5
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,"Conduct a range of market research practices, such as data collection techniques, analysis and interpretation, used to ascertain consumer preferences for a given service or product.",,,,6
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,"Research the attributes of the class as a market in terms of the market dimensions, segments, consumer trends and behaviour of the students. As a class, discuss which goods and services would be pitched to the class and which marketing techniques would be most effective.",,,,7
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,Collect a folio of print and online advertisements and evaluate the effectiveness of the marketing strategies used in each advertisement.,,,,8
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KS,Activity,Bullet,Compile and analyse a folio of marketing case studies. Create a checklist of strategies that make for successful marketing campaigns.,,,,9
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,Conduct a product taste test to determine whether home-brand versus brand-name products can be distinguished. Discuss the importance attached to branding.,,,,10
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KS,Activity,Bullet,"Using the internet, analyse the effectiveness of current marketing strategies.",,,,11
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,"From a range of products with no clearly discernible purpose, select one and create a marketing plan for it. Alternatively, simulate a business product and devise a marketing strategy for it.",,,,12
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,Create a website that advertises a real or simulated product.,,,,13
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,Compile a collection of product advertisements ranging from consumer goods to services such as holidays. Construct a table of the products / services and guess their prices. Reveal the actual prices and as a class discuss the impact that the difference between the estimated and actual prices would have on these businesses in terms of their price-setting decisions.,,,,14
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,"Create a diary of advertisements watched during one week (either on television or from online sources such as social media). Record the date and time of each advertisement's screening, and the preceding and proceeding content. Tabulate the information on one of the businesses being advertised: the marketing strategies used to convey the message, the target audience, and a rating of the effectiveness of the advertisement. Compile the class's results, and observe and discuss trends in terms of what was shown, when, and the strategies used.",,,,15
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,Undertake an online interactive business simulation program such as the Lemonade Stand game where you need to market your lemonade stall and make changes to the marketing based on environmental conditions.,,,,16
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,"Arrange for a marketing manager to give a class presentation about the tasks they perform in an average day or in an average campaign, and how they categorise their target markets.",,,,17
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,"Watch YouTube episodes of the ABC television series 'The Gruen Transfer' and in particular 'The Pitch' segment. Create a multimedia 30-second pitch to address a consumer message. As a class, view and analyse each other's marketing proposals.",,,,18
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,"Construct a product life cycle graph identifying products at different stages along their life cycle; for example, music industry, soft drinks industry, fashion clothing. In groups, compile the results and identify trends in the types of products at each stage.",,,,19
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,"Create a table of five products and / or services and identify the customer relations strategies used, such as quality customer service and customer loyalty programs. As a class, evaluate the effectiveness of these strategies and whether you believe the investment in them has been worthwhile.",,,,20
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,Construct a timeline of the technological developments in marketing from 2000 to the present day.,,,,21
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KS,Activity,Bullet,"Analyse how contemporary businesses use technology such as social media, email marketing or search engine optimisation.",,,,22
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,Collect a media portfolio of print and online public relations case studies and analyse the effectiveness of the strategies the businesses used to communicate with the public.,,,,23
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,Invite a guest speaker to talk about a day in the life of a public relations executive and the progress of their career path.,,,,24
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,"Create a planned public relations campaign for redesigning the image of one of the following organisations: a rubbish removal service, a shoe manufacturer using child labour, an online business following a significant privacy breech of customer data.",,,,25
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,"Complete a fishbone diagram that starts with a crisis public relations issue, such as an oil spill by a tanker in Port Phillip Bay. On the diagram, draw all the important components of the problem that need to be urgently addressed and the stakeholders whose fears need to be addressed.",,,,26
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,"Plan and deliver a planned public relations campaign for a school event, such as a VCE Information Evening, a School Open Day, a Business Breakfast for outlining career opportunities for students.",,,,27
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,"Develop a suitable script for a chief executive officer who is about to be interviewed on a Sunday Business show about the business's decision to close its manufacturing operations at the expense of 6,000 Australian jobs so the production can be moved overseas to take advantage of cheaper labour rates.",,,,28
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,Create a newspaper advertisement for a product recall of a range of chocolate bars due to tampering on the production line.,,,,29
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KS,Activity,Bullet,Analyse a range of business websites and annual reports. Construct a table of the images they convey to the public and the strategies the businesses use to convey those images.,,,,30
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KS,Activity,Bullet,"As a class, discuss whether it is responsible to promote an operation that does not adhere to corporate social responsibility values.",,,,31
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,Write a research essay evaluating the continued use of green marketing in marketing campaigns. Reference all source information and case studies. Outline recommendations for action.,,,,32
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,Activity,Bullet,Research strategies and technologies used by businesses to protect the data and privacy of customers.,,,,33
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExample,Paragraph,'The Pitch' advertising campaign,,,,34
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExampleStep,Paragraph,A marketing group has recently won a contract to market a burger company that is struggling to gain public acceptance for lab-grown beef patties. The job is to make eating lab-grown meat more acceptable.,,,,35
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExampleStep,Paragraph,"The marketing 'pitch' must consist of a 30-second commercial on a movie maker program (such as iPad Movie maker or BYOD Movie market application), backed up by a carefully considered marketing campaign.",,,,36
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExampleStep,Paragraph,"To complete an effective marketing campaign, consideration must be given to how to address the 7Ps of marketing as they relate to lab-grown meat:",,,,37
Business and Economics,Business Management,Year 11,Unit 2,VCEBMU2AS2,Area of Study 2 - Marketing a business,Outcome 2,VCEBMU2AS2O2KK,DetailedExampleStep,Bullet,"Product: quality, image, branding, features, packaging, customer service, support, warranties etc.",,,,38
