SubjectArea,Subject,Band,Unit,UnitASCode,StreamUnitASCode,AreaofStudy,ContentCode,ContentType,StreamHeader,ContentHeader,ContentDescription,Elaboration,Sequence
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,VCETTU4AS1IT02,Descriptor,,Interpreting texts,"As exegetical methods are further developed, students consider the social, cultural, religious and political conditions and institutions and historical context within which the set text developed.",,4
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,VCETTU4AS1IT02,Elaboration,,Interpreting texts,,"They also further consider the literary aspects of form and techniques evident in the text, and how these and the sociocultural and historical contexts would have affected the original audience’s understanding of the purpose, meaning and teachings of the text.",5
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,VCETTU4AS1IT03,Descriptor,,Interpreting texts,On completion of this unit the student should be able to apply exegetical methods to develop an interpretation of all the passages for special study.,,6
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS1,,Area of Study 1 - Interpreting texts,VCETTU4AS1IT04,Descriptor,,Interpreting texts,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.,,7
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS2,,Area of Study 2 - Religious themes and their teaching purpose,VCETTU4AS2RTTTP01,Descriptor,,Religious themes and their teaching purpose,Foundational texts fulfil their purpose through the development and teaching of particular themes.,,1
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS2,,Area of Study 2 - Religious themes and their teaching purpose,VCETTU4AS2RTTTP01,Elaboration,,Religious themes and their teaching purpose,,These themes are developed throughout the text.,2
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS2,,Area of Study 2 - Religious themes and their teaching purpose,VCETTU4AS2RTTTP01,Elaboration,,Religious themes and their teaching purpose,,"As students work through the set text, with a particular focus on the passages for special study, they develop an understanding of how the themes in the text work together to create the text as a means of instructing the original audience.",3
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS2,,Area of Study 2 - Religious themes and their teaching purpose,VCETTU4AS2RTTTP02,Descriptor,,Religious themes and their teaching purpose,"In this area of study students will further investigate themes that are published annually by the VCAA, and come to an understanding of how these themes develop in the set text and how these themes would have created meaning for the original audience.",,4
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS2,,Area of Study 2 - Religious themes and their teaching purpose,VCETTU4AS2RTTTP03,Descriptor,,Religious themes and their teaching purpose,"On completion of this unit the student should be able to discuss themes arising from the passages for special study and analyse their social, cultural, religious and historical context, and the importance of the themes to the original audience.",,5
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS2,,Area of Study 2 - Religious themes and their teaching purpose,VCETTU4AS2RTTTP04,Descriptor,,Religious themes and their teaching purpose,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 2.,,6
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS3,,Area of Study 3 - Themes in the later tradition and the later use of scripture,VCETTU4AS3TLTLU01,Descriptor,,Themes in the later tradition and the later use of scripture,"At various periods of its history, the later religious tradition has responded to themes and teachings arising out of foundational texts.",,1
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS3,,Area of Study 3 - Themes in the later tradition and the later use of scripture,VCETTU4AS3TLTLU01,Elaboration,,Themes in the later tradition and the later use of scripture,,These themes are often modified or recontextualised to respond to new understandings that develop as a response to changes both within and beyond the religious tradition.,2
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS3,,Area of Study 3 - Themes in the later tradition and the later use of scripture,VCETTU4AS3TLTLU02,Descriptor,,Themes in the later tradition and the later use of scripture,In this area of study students examine the way a textual theme has been interpreted by the religious tradition at a later time in history.,,3
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS3,,Area of Study 3 - Themes in the later tradition and the later use of scripture,VCETTU4AS3TLTLU02,Elaboration,,Themes in the later tradition and the later use of scripture,,Consideration is given to the impact of these interpretations on the religious tradition.,4
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS3,,Area of Study 3 - Themes in the later tradition and the later use of scripture,VCETTU4AS3TLTLU02,Elaboration,,Themes in the later tradition and the later use of scripture,,Students will also analyse how the text is used to justify the interpretations of the theme by the religious tradition.,5
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS3,,Area of Study 3 - Themes in the later tradition and the later use of scripture,VCETTU4AS3TLTLU02,Elaboration,,Themes in the later tradition and the later use of scripture,,This theme may be from the prescribed themes list or could be another theme arising from the set text.,6
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS3,,Area of Study 3 - Themes in the later tradition and the later use of scripture,VCETTU4AS3TLTLU03,Descriptor,,Themes in the later tradition and the later use of scripture,On completion of this unit the student should be able to analyse and evaluate how a textual theme has been interpreted within the religious tradition at a later stage of history and understand how the text is used to justify the interpretation.,,7
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS3,,Area of Study 3 - Themes in the later tradition and the later use of scripture,VCETTU4AS3TLTLU04,Descriptor,,Themes in the later tradition and the later use of scripture,To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 3.,,8
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS3,,Area of Study 3 - Themes in the later tradition and the later use of scripture,VCETTU4AS3TLTLU05,Descriptor,,Themes in the later tradition and the later use of scripture,The examination will be set by a panel appointed by the VCAA.,,9
Humanities,Texts and Traditions,Year 12,Unit 4,VCETTU4AS3,,Area of Study 3 - Themes in the later tradition and the later use of scripture,VCETTU4AS3TLTLU05,Elaboration,,Themes in the later tradition and the later use of scripture,,All the key knowledge and key skills that underpin the outcomes in Units 3 and 4 are examinable.,10
