SubjectArea,Subject,Band,ContentCode_V2,ContentCode_V1,ContentDescription_V1,ChangeType,Comment
English,English as an Additional Language,Level BL,,VCEALA220,"Create basic texts, with support and modelling",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level BL,,VCEALA226,Initiate and practise writing tasks,Removed,Removed because this has been captured in another content description.
English,English as an Additional Language,Level BL,,VCEALC164,Ask for repetition or ask questions to check meaning or elicit help,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level BL,,VCEALC165,"Rely on other speakers to scaffold, interpret, clarify or elaborate short, simple conversations",Removed,Removed to reflect the changes to ‘Listening and Speaking’ in Version 2.0.
English,English as an Additional Language,Level BL,,VCEALC167,Identify basic items of information in short spoken texts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level BL,,VCEALC184,"Read simple, familiar texts with assistance",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level BL,,VCEALC185,Understand some familiar words in different contexts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level BL,,VCEALC187,Answer simple written questions with support,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level BL,,VCEALC188,Give a personal response to a text,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level BL,,VCEALC190,Participate in activities around class texts,Removed,Removed because this has been captured in another content description.
English,English as an Additional Language,Level BL,,VCEALC214,"Use drawings, symbols, strings of letters and some words in own written work",Removed,Removed because this has been captured in another content description where the language is consistent with the focus on phonics in Pathway A.
English,English as an Additional Language,Level BL,,VCEALL174,"Create original expressions, substituting new words in learnt patterns or formulas",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level BL,,VCEALL175,Use a small range of learnt word patterns for appropriate purposes,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level BL,,VCEALL178,Attempt basic self-correction,Removed,Removed because the concept has been embedded in another content description.
English,English as an Additional Language,Level BL,,VCEALL180,"Use words from sets related to immediate communicative need, interest or experience",Removed,Removed to reduce duplication.
English,English as an Additional Language,Level BL,,VCEALL201,Understand the sequence of events in a familiar text,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level BL,,VCEALL202,Use basic terminology of reading,Removed,Removed to align with the new language around the teaching of reading.
English,English as an Additional Language,Level BL,,VCEALL207,"Build a vocabulary that draws on words of interest, learnt words and sight words",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level BL,,VCEALL211,Attempt to self-correct,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level BL,,VCEALL212,Locate letters on a keyboard,Removed,Removed because keyboard skills are taught and assessed in the Digital Technologies curriculum.
English,English as an Additional Language,Level BL,,VCEALL213,Revisit familiar texts to develop accurate and fluent reading,Removed,Removed because this has been captured in another content description.
English,English as an Additional Language,Level BL,,VCEALL227,Write or dictate in sentences or phrases that match oral sentence structures,Removed,Removed because this has been captured in another content description and the language has shifted around the description of spoken language.
English,English as an Additional Language,Level BL,,VCEALL230,Write sentences that may not follow standard word order,Removed,Removed because this has been captured in another content description.
English,English as an Additional Language,Level BL,,VCEALL233,Use basic conjunctions to connect ideas,Removed,Removed because this has been captured in another content description.
English,English as an Additional Language,Level BL,,VCEALL235,Use topic-specific vocabulary encountered in classroom activities,Removed,Removed because this has been captured in another content description.
English,English as an Additional Language,Level BL,,VCEALL236,Apply common conventions when copying or writing texts,Removed,Removed because this has been captured in another content description.
English,English as an Additional Language,Level BL,,VCEALL239,Demonstrate basic keyboard skills,Removed,Removed because keyboard skills are taught and assessed in the Digital Technologies curriculum.
English,English as an Additional Language,Level BL,VC2EALBLL01,VCEALC162,"Demonstrate listening behaviour, attending to tone and intonation",Refined,Refined for clarity.
English,English as an Additional Language,Level BL,VC2EALBLL02,VCEALC163,Respond appropriately verbally or non-verbally when spoken to,Revised,No substantive change.
English,English as an Additional Language,Level BL,VC2EALBLL03,VCEALC166,Negotiate familiar social situations and learning activities with the teacher or with friends,Revised,Revised to provide further guidance for teachers to emphasise the need to support students.
English,English as an Additional Language,Level BL,VC2EALBLL04,,,New,New content description. Provides opportunity for students to observe speakers for comprehension purposes.
English,English as an Additional Language,Level BL,VC2EALBLL05,,,New,New content description. This supports the emphasis on both listening and speaking.
English,English as an Additional Language,Level BL,VC2EALBLL06,VCEALL173,"Construct two- or three-word utterances, with the support of actions, gestures or visuals",Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLL07,VCEALL176,Use basic verb forms in context,Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLL08,VCEALL177,Use common descriptive language,Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLL09,VCEALL179,Respond to key words in a range of familiar and common spoken instructions,Revised,Revised to replace ‘spoken instructions’ with ‘situations’.
English,English as an Additional Language,Level BL,VC2EALBLL10,VCEALL182,Use comprehensible pronunciation for familiar words,Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLL11,VCEALL181,Understand pronunciation and some non-verbal features,Revised,Revised to provide further guidance for teachers.
English,English as an Additional Language,Level BL,VC2EALBLL12,VCEALA171,Distinguish spoken English from other languages and attempt to respond using basic English,Refined,"Refined to provide broader options for a response, that is, use of home language, if appropriate."
English,English as an Additional Language,Level BL,VC2EALBLL13,VCEALL183,"Repeat or re-pronounce words or phrases, when prompted, if not understood",Moved,Moved from Version 1.0 sub-strand ‘Linguistic structures and features’ and ‘ask for help’ added. This supports the strengthening of this newly named sub-strand.
English,English as an Additional Language,Level BL,VC2EALBLL14,VCEALA172,Check understanding of classroom English by asking for clarification from other home language speakers,Refined,Refined to refer to home language resources more generally.
English,English as an Additional Language,Level BL,VC2EALBLL15,VCEALA169,Take turns to speak or listen during class interactions,Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLR01,,,New,New content description. Provides a clear direction about the support required by students at this level.
English,English as an Additional Language,Level BL,VC2EALBLR02,,,New,New content description. Provides a clear direction about the support required by students at this level.
English,English as an Additional Language,Level BL,VC2EALBLR03,VCEALC186,"Acquire information from simple images, with teacher direction and support",Revised,Revised to replace ‘acquire’ with ‘extract’.
English,English as an Additional Language,Level BL,VC2EALBLR04,VCEALC189,"Make simple predictions or inferences about a text, with support",Revised,Revised to include ‘teacher’ to provide emphasis about the support required by students.
English,English as an Additional Language,Level BL,VC2EALBLR05,VCEALL199,Recognise and explore texts in different media and modes,Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLR06,VCEALL200,Understand and explore the basic layout and conventions of simple texts,Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLR07,VCEALL203,Sequence words to make simple sentences,Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLR08,VCEALL204,"Use simple present and past tense verb forms to talk about ongoing, current and past actions",Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLR09,VCEALL205,Use some high-frequency adjective–noun and verb–adverb combinations,Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLR10,VCEALL206,Recognise some common words or phrases,Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLR11,VCEALL208,Recognise the letters of the alphabet,Refined,Refined to align with the new focus on phonics in Pathway A to keep language consistent.
English,English as an Additional Language,Level BL,VC2EALBLR12,VCEALL209,"Understand the function of spaces, capital letters and full stops",Refined,Refined to be more specific.
English,English as an Additional Language,Level BL,VC2EALBLR13,VCEALA195,Distinguish English script from non-English script,Revised,No substantive change.
English,English as an Additional Language,Level BL,VC2EALBLR14,,,New,New content description. Acknowledges the importance of immersion in English and the place of modelling to support development.
English,English as an Additional Language,Level BL,VC2EALBLR15,VCEALA196,Use simple dictionaries and word charts,Revised,Revised to emphasise home language as a resource.
English,English as an Additional Language,Level BL,VC2EALBLR16,,,New,New content description. Builds on the notion of collaboration and learning as a relational activity.
English,English as an Additional Language,Level BL,VC2EALBLW01,VCEALC216,"Copy words, phrases or sentences accurately and carefully",Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLW02,VCEALC217,"Write some familiar words and complete simple, repetitive modelled sentences in writing",Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLW03,VCEALC218,Express imaginative or personal ideas in simple forms of writing,Revised,No substantive change.
English,English as an Additional Language,Level BL,VC2EALBLW04,VCEALC215,Draw pictures to communicate activities or events and orally dictate sentences for the teacher to record,Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLW05,VCEALL228,"Write very short, simple texts",Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLW06,VCEALL229,Sequence a small number of ideas simply,Revised,No substantive change.
English,English as an Additional Language,Level BL,VC2EALBLW07,VCEALL231,Use basic verbs,Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLW08,VCEALL232,Use basic descriptive words,Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLW09,VCEALL234,"Use high-frequency words accurately, although sometimes repetitively",Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLW10,VCEALL237,Spell a number of high-frequency words accurately,Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLW11,VCEALL238,Copy basic punctuation as part of writing work,Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLW12,VCEALA219,"Understand the difference between writing and drawing, and that writing changes according to context and purpose",Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLW13,VCEALA222,Rewrite following explicit correction,Revised,No change.
English,English as an Additional Language,Level BL,VC2EALBLW14,VCEALA223,Use home language and/or mime to seek assistance from teachers or peers with writing English words or phrases,Revised,Combined 3 content descriptions to form one.
English,English as an Additional Language,Level BL,VC2EALBLW14,VCEALA224,Rely on memorisation and/or home language to retrieve new words and structures,Revised,Combined 3 content descriptions to form one.
English,English as an Additional Language,Level BL,VC2EALBLW14,VCEALA225,Use home language to express ideas,Revised,Combined 3 content descriptions to form one.
English,English as an Additional Language,Level BL,VC2EALBLW15,VCEALA221,Contribute ideas to shared writing activities,Refined,Refined to emphasise collaboration.
English,English as an Additional Language,Level B1,,VCEALA247,Use appropriate social formulas,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALA249,Use appropriate non-verbal communication to sustain interaction with others,Removed,Removed because this has been captured in another content description.
English,English as an Additional Language,Level B1,,VCEALA271,Understand that people read texts for a variety of purposes,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALA272,Identify basic purposes and likely audiences of different text types,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALA273,Respond to familiar and new content in texts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALA277,"Engage with a diverse range of picture books that reflect a variety of cultural beliefs, practices and views",Removed,Removed because this has been captured in the new sub-strand ‘Plurilingual and cultural strategies’.
English,English as an Additional Language,Level B1,,VCEALA278,Relate aspects of a narrative to own experience,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALA300,"Create short, simple texts for particular purposes, with some support and modelling",Removed,Removed to align with the new language around teacher support in Version 2.0.
English,English as an Additional Language,Level B1,,VCEALA304,Employ a range of strategies to understand new or unknown words,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALA306,Engage with a range of writing tasks,Removed,Removed because of lack of specificity.
English,English as an Additional Language,Level B1,,VCEALC241,Interact and respond appropriately verbally and non-verbally in simple conversations with teacher or peers,Removed,Removed because of wordiness.
English,English as an Additional Language,Level B1,,VCEALC244,Understand the language of classroom routines,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALC264,Understand a range of simple texts based on predictable language structures and vocabulary,Removed,Removed because this has been captured in another content description.
English,English as an Additional Language,Level B1,,VCEALC267,Follow simple written instructions and questions with support,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALC268,Provide responses to texts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALC270,"Participate in simple group activities on shared texts, with some support",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALC294,Write known phrases around familiar language,Removed,Removed because this has been captured in greater emphasis on home language(s).
English,English as an Additional Language,Level B1,,VCEALL254,Use a range of learnt word patterns for appropriate purposes,Removed,Removed because this has been captured in another content description.
English,English as an Additional Language,Level B1,,VCEALL257,Use the most basic forms of modality,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALL258,Attempt to self-correct,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALL259,Respond to key words in many common instructions,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALL263,Repeat or re-pronounce words or phrases after recognising they have not been understood,Removed,Removed because of clunky expression.
English,English as an Additional Language,Level B1,,VCEALL282,Use some of the terminology of reading,Removed,Removed because it is too vague.
English,English as an Additional Language,Level B1,,VCEALL285,Use knowledge of base words to read new forms,Removed,Removed because this has captured in another content description.
English,English as an Additional Language,Level B1,,VCEALL287,"Build a vocabulary that draws on words of interest, topic words and sight words",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALL290,Use a range of cues to support reading and viewing,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALL291,Self-correct with guidance,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALL292,Use basic digital technology functions,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALL293,Reread familiar texts to increase accuracy and fluency and to enhance understanding,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALL308,Attempt to write paragraphs and topic sentences,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,,VCEALL310,Use simple sentences and phrases with correct subject–verb–object pattern,Removed,Removed to align with the new language around phonics.
English,English as an Additional Language,Level B1,,VCEALL313,Use some conjunctions to connect ideas within a sentence,Removed,Removed to make language consistent with the introduction of phonics.
English,English as an Additional Language,Level B1,,VCEALL314,Use formulaic structures,Removed,Removed because it lacks specificity.
English,English as an Additional Language,Level B1,,VCEALL316,Use repetition for effect,Removed,Removed because it lacks specificity.
English,English as an Additional Language,Level B1,,VCEALL317,Use simple layouts to present texts logically,Removed,Removed because it lacks specificity about layouts.
English,English as an Additional Language,Level B1,,VCEALL320,Use basic software functions to present text,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B1,VC2EALB1L01,VCEALC240,"Demonstrate active listening skills, attending to tone, intonation and body language",Refined,Refined for clarity.
English,English as an Additional Language,Level B1,VC2EALB1L02,VCEALC245,"Identify some key points of information in short spoken texts, with guidance",Revised,Revised to emphasise teacher guidance required.
English,English as an Additional Language,Level B1,VC2EALB1L03,VCEALC243,"Participate in extended conversations with reliance on other speakers to scaffold, interpret, clarify or elaborate",Revised,Revised to be much more specific.
English,English as an Additional Language,Level B1,VC2EALB1L04,VCEALC246,Rehearse or role-play short scenarios or exchanges,Revised,No change.
English,English as an Additional Language,Level B1,VC2EALB1L05,VCEALL252,Construct short utterances that use common adjectives to describe or add emphasis,Refined,Refined for clarity.
English,English as an Additional Language,Level B1,VC2EALB1L06,VCEALL253,Use simple conjunctions,Revised,No change.
English,English as an Additional Language,Level B1,VC2EALB1L07,VCEALL255,Use a small range of basic verb forms accurately,Refined,Refined for clarity.
English,English as an Additional Language,Level B1,VC2EALB1L08,VCEALL256,Use a small range of descriptive language,Revised,Revised to provide further guidance for teachers.
English,English as an Additional Language,Level B1,VC2EALB1L09,VCEALL260,Use learnt words in speech,Revised,Revised to provide further guidance for teachers.
English,English as an Additional Language,Level B1,VC2EALB1L10,VCEALL262,Use comprehensible pronunciation for a range of high-frequency words learnt in class,Revised,No change.
English,English as an Additional Language,Level B1,VC2EALB1L11,VCEALL261,Use pronunciation and some non-verbal features to support communication,Revised,Revised to provide further guidance for teachers.
English,English as an Additional Language,Level B1,VC2EALB1L12,VCEALA250,Distinguish spoken English from other languages and respond in English,Revised,Revised to provide further guidance for teachers.
English,English as an Additional Language,Level B1,VC2EALB1L13,VCEALC242,Ask for repetition or clarification to confirm understanding or elicit help,Moved,Moved from Version 1.0 sub-strand ‘Communication’ to strengthen the strategies used to support plurilingualism.
English,English as an Additional Language,Level B1,VC2EALB1L14,VCEALA251,Check understanding of classroom English with other home language speakers,Refined,Refined for clarity.
English,English as an Additional Language,Level B1,VC2EALB1L15,VCEALA248,Speak or listen appropriately during class interactions,Revised,Revised to replace ‘or’ with ‘and’.
English,English as an Additional Language,Level B1,VC2EALB1R01,VCEALC265,Use key words to understand the main idea in short texts,Revised,Revised to provide further guidance for teachers.
English,English as an Additional Language,Level B1,VC2EALB1R02,,,New,New content description. Shows the need for teacher support at this level.
English,English as an Additional Language,Level B1,VC2EALB1R03,VCEALC266,Acquire some information from a small range of images,Revised,Revised for clarity and to include ‘teacher support’.
English,English as an Additional Language,Level B1,VC2EALB1R04,VCEALC269,Make simple predictions or inferences about a text,Revised,No change.
English,English as an Additional Language,Level B1,VC2EALB1R05,VCEALL279,Identify and compare differences between text types,Revised,Revised to improve clarity.
English,English as an Additional Language,Level B1,VC2EALB1R06,VCEALL280,Understand the purpose and basic organisational features of simple text types,Revised,No change.
English,English as an Additional Language,Level B1,VC2EALB1R07,VCEALL281,"Understand the sequence of key words, phrases or ideas in a familiar text",Revised,No change.
English,English as an Additional Language,Level B1,VC2EALB1R08,VCEALL283,"Read sentences that use basic subject, verb and object patterns, where content and vocabulary are familiar",Revised,No change.
English,English as an Additional Language,Level B1,VC2EALB1R09,VCEALL284,Identify simple present and past tense verbs,Revised,No change.
English,English as an Additional Language,Level B1,VC2EALB1R10,VCEALL286,Read some familiar words and phrases,Revised,No change.
English,English as an Additional Language,Level B1,VC2EALB1R11,VCEALL288,Identify common syllables and patterns within words,Revised,No change.
English,English as an Additional Language,Level B1,VC2EALB1R12,VCEALL289,"Recognise the function of capital letters and full stops, and use them",Refined,Refined to move to a higher order skill.
English,English as an Additional Language,Level B1,VC2EALB1R13,VCEALA275,Recognise the difference between texts in English and texts in other languages,Revised,No substantive change.
English,English as an Additional Language,Level B1,VC2EALB1R14,VCEALA274,Select suitable books to read,Revised,Revised to include ‘teacher support’.
English,English as an Additional Language,Level B1,VC2EALB1R15,VCEALA276,Experiment with using a picture or simple English dictionary and/or a home language–English bilingual dictionary to find words,Refined,Refined to reduce wordiness.
English,English as an Additional Language,Level B1,VC2EALB1R16,,,New,New content description. Shows the different text types to be studied.
English,English as an Additional Language,Level B1,VC2EALB1W01,VCEALC297,Write ‘real world’ texts,Revised,Revised to improve clarity and include ‘teacher support’.
English,English as an Additional Language,Level B1,VC2EALB1W02,VCEALC296,Write simple factual texts using print and computers or other digital devices for a variety of classroom purposes,Revised,Revised to remove reference to computers and digital devices.
English,English as an Additional Language,Level B1,VC2EALB1W03,VCEALC298,Write simple imaginative or personal texts modelled on familiar forms and repetitive patterns,Revised,Revised to include ‘teacher support’.
English,English as an Additional Language,Level B1,VC2EALB1W04,VCEALC295,Use additional information to support simple narrative or recount sentences,Revised,Revised to include ‘teacher support’.
English,English as an Additional Language,Level B1,VC2EALB1W05,VCEALL307,"Organise some subject matter and write according to the structure of the text type, using modelled forms and repetitive patterns",Revised,Revised to provide specificity.
English,English as an Additional Language,Level B1,VC2EALB1W06,VCEALL309,"Sequence ideas simply, using short sentences or statements",Revised,Revised to remove ‘simply’.
English,English as an Additional Language,Level B1,VC2EALB1W07,VCEALL311,Use common verb forms correctly,Revised,No change.
English,English as an Additional Language,Level B1,VC2EALB1W08,VCEALL312,Use a small range of simple descriptive phrases,Revised,Revised to replace ‘small’ with ‘narrow’.
English,English as an Additional Language,Level B1,VC2EALB1W09,VCEALL315,Incorporate learnt vocabulary into writing,Revised,No change.
English,English as an Additional Language,Level B1,VC2EALB1W10,VCEALL318,Spell accurately common words encountered in the classroom,Revised,Revised to improve clarity.
English,English as an Additional Language,Level B1,VC2EALB1W11,VCEALL319,"Use basic punctuation, such as full stops and capital letters, appropriately",Revised,Revised to include ‘spaces’.
English,English as an Additional Language,Level B1,VC2EALB1W12,VCEALA299,Write using language that largely reflects features of spoken language,Revised,No change.
English,English as an Additional Language,Level B1,VC2EALB1W13,VCEALA302,"Rewrite after correction, discussion or prompting",Revised,No change.
English,English as an Additional Language,Level B1,VC2EALB1W14,VCEALA303,Ask how to write certain home language words in English,Revised,Revised to refer to home language resources more broadly.
English,English as an Additional Language,Level B1,VC2EALB1W14,VCEALA305,Translate literally from home language to English,Revised,Revised to refer to home language resources more broadly.
English,English as an Additional Language,Level B1,VC2EALB1W15,VCEALA301,Contribute to shared simple brainstorming of ideas and identify relevant vocabulary to be incorporated into the written work,Refined,Refined to emphasise collaboration.
English,English as an Additional Language,Level B2,,VCEALA328,Respond appropriately in some contexts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALA329,Participate appropriately in social and learning situations,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALA330,Enhance own spoken texts with appropriate non-verbal strategies,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALA352,Identify the purpose and structure of a small range of texts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALA353,Identify different types of books,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALA356,Compare own experiences to those represented in texts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALA359,Express personal point of view about a character’s actions,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALA380,Create a small range of texts based on modelling,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALA381,"Plan, with support, the format of a text according to its communicative purpose",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALA384,Employ a range of strategies to understand and learn unknown words,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALA386,Plan before writing,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALC323,"Ask speaker to repeat or speak slowly, or ask what a word means",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALC325,Use a repertoire of common classroom and schoolyard language,Removed,Removed because of outdated language.
English,English as an Additional Language,Level B2,,VCEALC345,"Read simple, unfamiliar informative, imaginative and persuasive texts, with support",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALC348,Follow simple instructions and questions in print or digital texts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALC349,Express a personal response to an imaginative text or elements of the text,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALL333,"Describe and identify people, places and things using simple vocabulary for colour, size, place, location, time",Removed,Removed because it is too narrow.
English,English as an Additional Language,Level B2,,VCEALL335,Use some grammatical rules consistently,Removed,Removed to reflect the introduction of phonics in Pathway A.
English,English as an Additional Language,Level B2,,VCEALL338,Use simple forms of modality,Removed,Removed to reduce the use of technical language.
English,English as an Additional Language,Level B2,,VCEALL339,Self-correct pronunciation and grammar,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALL340,Respond to a short sequence of instructions in a familiar context,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALL363,Understand and use a range of learnt metalanguage to talk about text,Removed,Removed to reduce the use of technical language.
English,English as an Additional Language,Level B2,,VCEALL366,Use knowledge of sentence structure to predict words or self-correct,Removed,Removed because this language is not consistent with the introduction of phonics.
English,English as an Additional Language,Level B2,,VCEALL370,Adapt speed when reading an unfamiliar text,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALL371,Self-correct pronunciation,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALL372,"Develop a small range of skills to create and navigate a simple digital text, including multimodal and interactive texts",Removed,Removed because creation and navigation of digital texts is taught and assessed in the Digital Technologies curriculum.
English,English as an Additional Language,Level B2,,VCEALL373,"Modify intonation when reading aloud, to differentiate questions, exclamations or dialogue",Removed,Removed because the focus is too narrow.
English,English as an Additional Language,Level B2,,VCEALL388,Write simple paragraphs with a logical sequence of sentences,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALL389,Use simple time sequence markers and pronoun references to connect ideas in a text,Removed,Removed to reduce technical language.
English,English as an Additional Language,Level B2,,VCEALL390,Write sentences with some common errors,Removed,Removed because of lack of specificity.
English,English as an Additional Language,Level B2,,VCEALL395,Use modelled vocabulary appropriately,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALL396,Select some descriptive vocabulary appropriate to context,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALL397,Use appropriate layouts to separate ideas and incorporate visual features in texts,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level B2,,VCEALL400,Use a small range of software functions to create simple digital texts,Removed,Removed because these skills are taught and assessed in the Digital Technologies curriculum.
English,English as an Additional Language,Level B2,VC2EALB2L01,,,New,New content description added to emphasise teacher guidance.
English,English as an Additional Language,Level B2,VC2EALB2L02,VCEALC326,Identify key points of information in short spoken texts,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2L03,VCEALC321,Demonstrate independence in extended conversations,Revised,Combined 3 content descriptions to form one.
English,English as an Additional Language,Level B2,VC2EALB2L03,VCEALC322,"Initiate and maintain short, structured social interactions with increasing fluency",Revised,Combined 3 content descriptions to form one.
English,English as an Additional Language,Level B2,VC2EALB2L03,VCEALC324,"Comprehend social English in most familiar contexts, and use conversation partners to support understanding",Revised,Combined 3 content descriptions to form one.
English,English as an Additional Language,Level B2,VC2EALB2L04,VCEALC327,"Recall and retell a simple story such as a recount, legend or fairytale",Revised,Revised to provide further guidance for teachers.
English,English as an Additional Language,Level B2,VC2EALB2L05,VCEALL341,"Use, in speech, vocabulary and structures learnt from spoken and written texts",Refined,Refined to reflect the changes to ‘Listening and Speaking’.
English,English as an Additional Language,Level B2,VC2EALB2L06,VCEALL334,Use specific time and sequence markers in speech,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2L07,VCEALL336,Use a range of verb forms with increasing accuracy,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2L08,VCEALL337,Use simple descriptive phrases,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2L09,,,New,New content description. This provides very specific content to be covered.
English,English as an Additional Language,Level B2,VC2EALB2L10,VCEALL343,Use clear pronunciation for common words and learnt key topic words,Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2L11,VCEALL342,Use pronunciation and non-verbal features to support communication,Revised,Revised to provide further guidance for teachers.
English,English as an Additional Language,Level B2,VC2EALB2L12,,,New,New content description. This reflects the strengthening of the plurilingual and cultural strategies in Version 2.0.
English,English as an Additional Language,Level B2,VC2EALB2L13,VCEALL344,Self-correct and improve aspects of pronunciation that impede communication,Moved,Revised and moved from Version 1.0 sub-strand ‘Text structures and linguistic features’.
English,English as an Additional Language,Level B2,VC2EALB2L14,VCEALA331,Ask for the translation of specific words from other home language speakers,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level B2,VC2EALB2L14,VCEALA332,Use home language resources to support understanding of classroom English,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level B2,VC2EALB2L15,,,New,New content description. This reflects the emphasis on collaboration in Version 2.0.
English,English as an Additional Language,Level B2,VC2EALB2R01,VCEALC346,Identify the main idea in short texts using guide questions,Revised,Revised to include ‘simple’ and include ‘teacher support’.
English,English as an Additional Language,Level B2,VC2EALB2R02,,,New,New content description. This highlights the importance of teacher support.
English,English as an Additional Language,Level B2,VC2EALB2R03,VCEALC347,Acquire information from different types of visual representations in text,Revised,Revised to include ‘teacher support’.
English,English as an Additional Language,Level B2,VC2EALB2R04,VCEALC350,Make and substantiate inferences and predictions when reading or listening to a text read aloud,Revised,Revised to include ‘viewing’ and ‘teacher support’.
English,English as an Additional Language,Level B2,VC2EALB2R05,VCEALL360,"Identify informative, imaginative and persuasive texts when reading texts or listening to texts read aloud",Revised,No change.
English,English as an Additional Language,Level B2,VC2EALB2R06,VCEALL361,Understand the purpose and organisational features of common text types,Revised,No change.
