SubjectArea,Subject,SubjectStreamCode,SubjectStreamName,Band,AssessmentType,AssessmentInformationDetails,AssessmentYears,UnitASCode,ExamReportCode,EQCode,SectionCode,SectionName,QuestionNumber,QuestionLabel,Marks,ContentType,Content,StimulusSource,Sequence
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERA,,A,Section A,,,,Instruction,Marks will not be deducted for incorrect answers.,,6
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERA,,A,Section A,,,,Instruction,No marks will be given if more than one answer is completed for any question.,,7
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,,B,Section B,,,80,Header,Section B: Section B,,1
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,,B,Section B,,,,SubHeader,Instructions,,2
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,,B,Section B,,,,Instruction,Answer all questions in the spaces provided.,,3
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,,B,Section B,,,,Instruction,Write your responses in English.,,4
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB1,B,Section B,1,Q1,5,Question,"Insulin is a hormone that helps regulate blood glucose levels. The insulin gene has three
exons. The three exons within the gene are shown in the diagram below.
Exon
Exon
Exon
Source: Adapted from S Ataie-Ashtiani and B Forbes, 'A review of the biosynthesis and structural implications of
insulin gene mutations linked to human disease', Cells, vol. 12, no. 7, 25 March 2023",,5
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB1,B,Section B,1a,Q1a,3,SubQuestion,"Construct a diagram of an mRNA molecule in the space provided below to show the
result of mRNA processing of the insulin gene. Label three modifications as a result of
mRNA processing on the diagram.",,6
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB1,B,Section B,1b,Q1b,2,SubQuestion,"Recombinant DNA technologies are used to produce large quantities of human insulin
to treat diabetes.
Shown below are some of the steps involved in one method used in the production of
human insulin. Two steps are incomplete.
Complete step 4 and step 8 in the spaces provided below.",,7
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB1,B,Section B,1,Q1,,MidQuestionContext,"Step 1 - Obtain genes coding for the two insulin amino acid chains A and B.
Step 2 - Isolate the plasmids, each of which contains an antibiotic
resistance gene.
Step 3 - Some of these plasmids are mixed with genes coding for amino acid
chain A. Remaining plasmids are mixed with genes coding for amino acid
chain B.
Step 4 - DNA ligase 
Step 5 - All bacteria are exposed to heat shock to take up the recombinant
plasmids.
Step 6 - Bacteria are grown on nutrient plates containing antibiotics. Transformed
bacteria will survive and express genes.
Step 7 - Isolate amino acid chains A and B from the bacteria.
Step 8 - Amino acid chains A and B ",,8
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB2,B,Section B,2,Q2,11,Question,"Tryptophan (trp) is one of the least common amino acids in proteins. When needed, some
bacteria can synthesise trp. In these bacteria, the trp operon regulates the production of
enzymes involved in trp synthesis.",,9
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB2,B,Section B,2a,Q2a,2,SubQuestion,"Explain how enzymes such as those coded by the genes within the trp operon
catalyse biochemical reactions.",,10
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB2,B,Section B,2,Q2,,MidQuestionContext,"Use the following information to answer part b and part c on page 27.
The graph below shows the activity of the enzymes coded by the genes within the trp
operon. At 20 minutes, the bacteria were shifted from an environment containing trp to
an environment without trp.
The solid line represents a model simulation of enzyme activity, while the triangles and
squares represent two sets of experimental data.
enzyme activity
(arbitrary units)
time (minutes)
Source: Adapted from M Santillán and M Mackey, 'Dynamic regulation of the tryptophan operon:
A modeling study and comparison with experimental data', PNAS, vol. 98, no. 4, 13 February 2001",,11
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB2,B,Section B,2b,Q2b,5,SubQuestion,"Referring to the graph, explain why enzyme activity remains low between 0 and
20 minutes and why it remains steady after approximately 60 minutes. As part of
your response, explain how the repression and attenuation mechanisms work
together to regulate the production of enzymes coded by genes within the trp operon.",,12
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB2,B,Section B,2c,Q2c,2,SubQuestion,"The model simulation captures the general trend of enzyme activity but does not
accurately replicate the experimental data, especially when the bacteria are first
moved to a trp-free environment.
State two possible limitations of the model simulation that could account for the
differences in the data from the simulation and the two experiments.",,13
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB2,B,Section B,2d,Q2d,2,SubQuestion,"In the past, bacteria had four stop codons, including UGG, and no codon for trp.
The UGG codon in bacteria now codes for trp.
Identify a consequence for the bacteria of the UGG codon now coding for trp. Justify
your response.",,14
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB3,B,Section B,3,Q3,9,Question,"Year 12 student knew that photosynthesis and photorespiration both occur in C3 , C4 and
CAM plants.",,15
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB3,B,Section B,3a,Q3a,3,SubQuestion,"C4 and CAM plants all use Rubisco in photosynthesis.
Place a cross (X) in the correct boxes in the following table to indicate the location of
Rubisco activity for each plant type.
Place another cross (X) in the correct boxes to indicate the time of day when Rubisco
activity is greatest for each plant type. ",,16
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB3,B,Section B,3,Q3,,MidQuestionContext,"Location of
Rubisco activity
Time of day when Rubisco
activity is greatest
Mesophyll
cells
Bundle
sheath cells
Daytime
Night-time
CAM
Use the following information to answer part b and part c below.
The student read the following statement in their Biology textbook: 'The rate of
photorespiration increases with an increase in temperature in C3 plants.'",,17
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB3,B,Section B,3b,Q3b,2,SubQuestion,"Explain why the rate of photorespiration increases with an increase in temperature in
C3 plants.",,18
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB3,B,Section B,3c,Q3c,0,SubQuestion,"The student wanted to test the statement by conducting a controlled experiment.
The student proposed that they would need to control the amount of sunlight and
water that each plant received.",,19
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB3,B,Section B,3i,Q3i,4,SubQuestion,Describe how the student could control each of these variables.,,20
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB4,B,Section B,4,Q4,4,Question,"Genetic engineering has been used to modify the traits of many plants.
The following table shows examples of genetic engineering in two agricultural crop plants:
rice (Oryza sativa) and maize (Zea mays L.).
Crop
Information
rice
The editing of the OsHXK1 gene in rice using CRISPR-Cas9 technologies
increases chlorophyll levels in the leaves of plants.
maize
Genes responsible for the production of toxins in the soil bacterium
Bacillus thuringiensis were inserted into the genome of maize to kill corn
rootworm larvae.",,21
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB4,B,Section B,4a,Q4a,2,SubQuestion,"Complete the table below, using the information provided, to determine whether each
crop is transgenic, genetically modified or both. Justify each response. ",,22
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB4,B,Section B,4,Q4,,MidQuestionContext,"Crop
Transgenic, genetically
modified or both
Justification
rice
maize",,23
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB4,B,Section B,4b,Q4b,2,SubQuestion,"Explain how the editing of the OsHXK1 gene in rice could result in an increased
crop yield.",,24
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB5,B,Section B,5,Q5,6,Question,"The bacterium Neisseria meningitidis causes meningococcal disease. N. meningitidis is
contagious and transmitted between people via secretions of the nose and throat.",,25
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB5,B,Section B,5a,Q5a,2,SubQuestion,State two roles of neutrophils in an immune response to N. meningitidis.,,26
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB5,B,Section B,5b,Q5b,4,SubQuestion,"Contrast how the adaptive immune system responds to an extracellular pathogen, like
N. meningitidis, and an intracellular pathogen, like the influenza virus.",,27
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB6,B,Section B,6,Q6,10,Question,"Respiratory syncytial virus (RSV) is a common virus that can infect people of all ages. RSV
can lead to the hospitalisation of infants. RSV is easily spread via respiratory droplets from
those infected.
In late 2024, the Australian federal government announced an initiative for pregnant
women to receive a vaccine to combat RSV. A single dose of the vaccine is recommended
at between 24 and 36 weeks of pregnancy. The vaccine contains two different proteins
normally found on the surface of RSV.",,28
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB6,B,Section B,6a,Q6a,2,SubQuestion,"Identify the type of immunity given to the babies of mothers who have had this
vaccination. Justify your response.",,29
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB6,B,Section B,6b,Q6b,2,SubQuestion,"Suggest one reason why pregnant women would be advised to receive a booster
vaccine for RSV if they become pregnant again.",,30
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB6,B,Section B,6c,Q6c,2,SubQuestion,Explain one economic benefit relevant to the vaccination of pregnant women.,,31
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB6,B,Section B,6d,Q6d,2,SubQuestion,"Nirsevimab is a monoclonal antibody that can be used to help prevent severe RSV
infections. Injections containing these antibodies are given to infants born during
high-risk RSV periods to unvaccinated mothers.
Explain how monoclonal antibodies work to reduce the severity of RSV in these infants.",,32
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB6,B,Section B,6e,Q6e,2,SubQuestion,"Other than administering vaccination and nirsevimab, identify one way in which
the spread of RSV could be reduced in the infants of unvaccinated mothers. Justify
your response.",,33
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB7,B,Section B,7,Q7,8,Question,"In 2007, a single colony of Asian honey bees (Apis cerana) was accidentally introduced
into Australia via a port in Queensland. Honey bee queens typically mate with up to
10 males during a short period early in life and use the stored sperm to fertilise eggs over
their lifetime. The queen in the introduced colony was already carrying sperm from matings
in her native environment. Upon arrival, the queen continuously laid eggs, producing
offspring. Other bees in the initial colony did not produce fertilised eggs. Over time, new
colonies were established. The bees expanded to an estimated 10 000-50 000 colonies
within a decade.",,34
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB7,B,Section B,7a,Q7a,2,SubQuestion,"Scientists believe the introduction of the Asian honey bee into Australia is an example
of the founder effect.
Referring to genetic changes, state what the founder effect is and why the scientists
are correct.",,35
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB7,B,Section B,7b,Q7b,3,SubQuestion,"Compared to the initial colony, the bees in the new colonies showed an improved
ability to gather food and organise their colonies. Scientists investigated their DNA
and discovered 481 differences from the original colony of Asian honey bees that had
been introduced into Australia.
Identify the process responsible for these DNA differences and explain how this
process contributed to the successful expansion of the colonies.",,36
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB7,B,Section B,7c,Q7c,3,SubQuestion,"The introduction of the Asian honey bee has had serious ecological effects. The
bees compete with native species for resources, take over important nesting sites
and pose a threat to native honey bee colonies that are managed for agriculture. The
introduction of the Asian honey bee could be an environmental selection pressure for
the native bee population.
Explain the potential genetic change in the native bee population.",,37
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB8,B,Section B,8,Q8,14,Question,"Scientists are using microorganisms to restart brain activity in tadpoles
Animal brains are made up of specialised cells called neurons. The activity of these cells relies on
constant supply of oxygen. When oxygen supply is too low (hypoxia), brain activity stops.
Scientists often use tadpoles during research. Tadpoles hatch from eggs that are laid in groups of
thousands. Their skin can be transparent, as shown in the diagram below.
5 mm
eye
gut
Source: TadeasH/Shutterstock.com
During the early stages of their development, tadpoles absorb dissolved oxygen from the water
through their gills.
Researchers conducted an experiment using tadpoles. The experiment was approved by the ethical
standards committee. The tadpoles were used to explore whether photosynthetic cyanobacteria
could serve as an alternative oxygen source to that supplied in the water. Researchers injected
cyanobacteria into the hearts of tadpoles. The cyanobacteria entered each tadpole's bloodstream
and were transported to other parts of the body, including the brain.
After the injection, these tadpoles were placed in a dark, hypoxic environment. After about
65 minutes, brain activity stopped, indicated by the white arrowheads in the figure below. These
tadpoles were then exposed to light. After 15-20 minutes in the light, brain activity restarted,
indicated by the black arrowheads in the figure below.
time (minutes)
brain
activity
dark
light
dark
dark
light
light
In the future, this might provide a way to increase oxygen levels to humans during medical
emergencies. However, a major challenge for a future use of injectable photosynthetic
microorganisms is the potential activation of an immune response in people. Much more research
is needed to ensure the safety of this potential treatment.
Source: Adapted from S Özugur et al., 'Green oxygen power plants in the brain rescue neuronal activity',
iScience, vol. 24, 22 October 2021",,38
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB8,B,Section B,8a,Q8a,2,SubQuestion,"Using information from the article, propose two reasons why tadpoles were chosen
for this experiment.",,39
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB8,B,Section B,8b,Q8b,4,SubQuestion,"i.	 Other than enzymes, name two molecules the photosynthetic cyanobacteria
would require to produce oxygen.",,40
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB8,B,Section B,8c,Q8c,2,SubQuestion,"Explain why the tadpoles' brain activity stopped when their neurons were exposed to
hypoxic environment for extended periods of time.",,41
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB8,B,Section B,8d,Q8d,2,SubQuestion,"Referring to a biochemical pathway, explain one reason for the delay in the restart of
the tadpoles' brain activity.",,42
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB8,B,Section B,8e,Q8e,2,SubQuestion,"The electron transport chain occurs within the mitochondria.
Outline two events that occur along this chain.",,43
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB8,B,Section B,8f,Q8f,2,SubQuestion,"Two students noted that this research had been approved by the researchers' ethical
standards committee:
Student X thought this experiment was ethical as it met the principle of beneficence.
Student Y thought this experiment was unethical as it did not meet the principle of
non‑maleficence.
State which student you agree with and justify your response using information from
the article.",,44
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB9,B,Section B,9,Q9,5,Question,"The Galápagos archipelago is a group of islands. The woodpecker finch (Camarhynchus
pallidus) is found on four of the islands that comprise the Galápagos islands. The locations
of populations of the woodpecker finch on these four islands are shown below.
Isabela
Santiago
Santa Cruz
sea
San Cristobal
Key
woodpecker finch
location
kilometres
Source: Adapted from LP Lawson et al., 'A hidden finch
Zoological Journal of the Linnean Society, vol. 202, no. 4, December 2024",,45
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB9,B,Section B,9a,Q9a,2,SubQuestion,"Scientists studied the different woodpecker finch populations using molecular homology.
Use one example to describe how molecular homology can be interpreted to
determine the relatedness between the populations.",,46
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB9,B,Section B,9b,Q9b,3,SubQuestion,"Scientists concluded that the woodpecker finch populations on San Cristobal island
may be considered to be a different species from the woodpecker finch populations on
the three other islands shown on the map above.
Referring to the map, explain the type of speciation that has occurred.",,47
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB10,B,Section B,10,Q10,8,Question,"A team of researchers has uncovered dozens of fossilised footprints at an archaeological
site in Kenya. The sediments around the footprints were dated to about 1.52 million
years old.
The researchers made two conclusions:
Conclusion 1 - The footprints are from hominin species.
Conclusion 2 - There are two separate hominin species rather than variation within the
one species.",,48
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB10,B,Section B,10a,Q10a,2,SubQuestion,Describe the evidence that would support each conclusion.,,49
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB10,B,Section B,10,Q10,,MidQuestionContext,"Conclusion 1 
Conclusion 2 
Use the following information to answer part b below and part c on page 41.
One species of hominins, Homo neanderthalensis, lived in Europe and west Asia
for hundreds of thousands of years before disappearing about 40 000 years ago.
Modern-day non-African Homo sapiens have inherited 1-2% of their DNA from
H. neanderthalensis.
Evidence for interbreeding between H. sapiens and H. neanderthalensis has been
obtained from two recent studies and is summarised in the table below. Each study
analysed the genomes belonging to H. sapiens individuals of different ages.
Number
of genomes
studied
Individuals
studied and age
Conclusion
made
Study
7 ancient individuals
dated at approximately
45 000 years ago
interbreeding occurred
between 49 000 to
45 000 years ago
Study
275 present-day
individuals and 59
ancient individuals
dated from 45 000 to
2200 years ago
interbreeding occurred
between 50 500 to
43 500 years ago",,50
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB10,B,Section B,10b,Q10b,2,SubQuestion,"Give one reason for the difference in the conclusion made in each study. Justify your
response using information from the table above.",,51
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB10,B,Section B,10c,Q10c,2,SubQuestion,"Study 2 also compared the percentage of Neanderthal DNA in the 59 ancient human
individuals to the 275 present-day individuals. The diagram below summarises
the findings.
> 40 000 years ago
> 20 000 years ago
present day
59 ancient humans
275 diverse present-day
individuals
time
Key
Neanderthal DNA
Source: Adapted from LNM Iasi et al., 'Neanderthal ancestry through time: Insights from
genomes of ancient and present-day humans', Science, vol. 386, issue 6727, 13 December 2024
Account for the change in the percentage of Neanderthal DNA found in ancient human
individuals compared to present-day individuals.",,52
Science,Biology,,,Year 12,Final Exam,Exam Questions,2025,"VCEBIU3AS1,VCEBIU3AS2,VCEBIU4AS1,VCEBIU4AS2,VCEBIU4AS3",VCEBI25ERB,VCEBI25EQB10,B,Section B,10d,Q10d,2,SubQuestion,"Fossils have been used to indicate where and at what time certain hominin species
lived in the world. mtDNA has been used to provide evidence of how hominin species
may have migrated across the world.
Outline two benefits of using mtDNA to help determine pathways hominin species
may have taken.",,53
